route_id,trip_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,fare_id
100265,30768517,113450,LOCAL,WEDGWOOD RAVENNA,,0,4190635,11071651,101
100265,30768518,113450,LOCAL,WEDGWOOD RAVENNA,,0,4190635,11071651,101
100265,30768519,113450,LOCAL,WEDGWOOD RAVENNA,,0,4190632,11071651,101
100265,30768520,113450,LOCAL,WEDGWOOD RAVENNA,,0,4190643,11071651,101
100265,30768521,113450,LOCAL,WEDGWOOD RAVENNA,,0,4195313,11071651,101
100267,30768522,113450,LOCAL,JACKSON PARK MAPLE LEAF,,0,4132153,11073344,101
100267,30768523,113450,LOCAL,JACKSON PARK MAPLE LEAF,,0,4132091,11073344,101
100267,30768524,113450,LOCAL,JACKSON PARK MAPLE LEAF,,0,4190645,11073344,101
100265,30768525,113450,LOCAL,WEDGWOOD RAVENNA,,0,4132137,11071651,101
100265,30768526,113450,LOCAL,WEDGWOOD RAVENNA,,0,4195334,11071651,101
100265,30768527,113450,LOCAL,WEDGWOOD RAVENNA,,0,4195334,11071651,101
100265,30768528,113450,LOCAL,WEDGWOOD RAVENNA,,0,4195349,11071651,101
100187,30768533,113450,EXPRESS,DOWNTOWN SEATTLE,312E,1,4132144,20312048,102
100269,30768534,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190688,11075157,101
100193,30768535,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4132214,40032123,101
100267,30768536,113450,LOCAL,UNIVERSITY DISTRICT MAPLE LEAF,,1,4190602,20073341,101
100267,30768537,113450,LOCAL,UNIVERSITY DISTRICT MAPLE LEAF,,1,4195379,20073341,101
100267,30768538,113450,LOCAL,JACKSON PARK MAPLE LEAF,,0,4132103,11073344,101
100267,30768539,113450,LOCAL,JACKSON PARK MAPLE LEAF,,0,4132179,11073344,101
100270,30768540,113450,LOCAL,DOWNTOWN SEATTLE VIA I-5/NE 65 ST,,1,4132027,20076024,101
100270,30768541,113450,LOCAL,DOWNTOWN SEATTLE VIA I-5/NE 65 ST,,1,4190675,20076024,101
100270,30768542,113450,LOCAL,WEDGWOOD VIA I-5/NE 65 ST,,0,4132092,11076023,110
100187,30768545,113450,EXPRESS,BOTHELL,312E,0,4132220,11312076,112
100187,30768547,113450,EXPRESS,BOTHELL,312E,0,4190502,11312076,112
100187,30768548,113450,EXPRESS,BOTHELL,312E,0,4190708,11312076,112
100187,30768550,113450,EXPRESS,BOTHELL,312E,0,4132265,11312076,112
100187,30768551,113450,EXPRESS,KENMORE,312E,0,4132264,11312077,112
100259,30768552,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190642,20067078,110
100259,30768553,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132169,20067078,101
100259,30768554,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132125,20067078,110
100259,30768555,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132116,20067078,110
100259,30768556,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190583,20067078,101
100259,30768557,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190659,20067078,101
100259,30768558,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132189,20067078,101
100259,30768559,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195316,20067078,101
100259,30768560,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195348,20067078,101
100193,30768561,113450,LOCAL,SEATTLE CENTER FREMONT,,0,4190546,31032125,101
100187,30768564,113450,EXPRESS,BOTHELL,312E,0,4190517,11312076,112
100270,30768567,113450,LOCAL,WEDGWOOD VIA I-5/NE 65 ST,,0,4195210,11076026,110
100270,30768570,113450,LOCAL,WEDGWOOD VIA I-5/NE 65 ST,,0,4190543,11076027,101
100221,30768572,113450,LOCAL,LAKE CITY NORTHGATE,,0,4190668,11041231,101
100270,30768573,113450,LOCAL,WEDGWOOD VIA I-5/NE 65 ST,,0,4190511,11076027,101
100184,30768633,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4132230,40031055,101
100184,30768634,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4190546,40031055,110
100269,30768635,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190701,11075157,101
100269,30768636,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132228,20075173,101
100269,30768637,113450,LOCAL,NORTHGATE LAKE CITY,,0,4132059,11075157,101
100269,30768638,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190559,11075157,101
100269,30768639,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132228,20075173,110
100269,30768640,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132221,20075173,101
100269,30768641,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4195412,20075173,101
100269,30768642,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190546,11075157,101
100269,30768643,113450,LOCAL,NORTHGATE LAKE CITY,,0,4132212,11075157,101
100269,30768644,113450,LOCAL,NORTHGATE LAKE CITY,,0,4132219,11075157,101
100269,30768645,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190714,11075157,101
100269,30768646,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4190700,20075173,101
100269,30768647,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190688,11075157,101
100269,30768648,113450,LOCAL,NORTHGATE LAKE CITY,,0,4132215,11075157,110
100269,30768649,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4190697,20075173,101
100269,30768650,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190690,11075157,101
100269,30768652,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132208,20075173,101
100269,30768653,113450,LOCAL,NORTHGATE LAKE CITY,,0,4132214,11075157,101
100269,30768654,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4195246,20075173,110
100269,30768655,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4190716,20075173,110
100269,30768656,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4190698,20075173,101
100269,30768657,113450,LOCAL,NORTHGATE LAKE CITY,,0,4195412,11075157,101
100269,30768658,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4195401,20075173,110
100269,30768659,113450,LOCAL,NORTHGATE LAKE CITY,,0,4132204,11075157,110
100269,30768660,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132224,20075173,101
100269,30768661,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132230,20075173,101
100269,30768662,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4132211,20075173,110
100269,30768663,113450,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4190688,20075173,110
100269,30768664,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190714,11075157,101
100269,30768665,47630,LOCAL,UNIVERSITY DISTRICT LAKE CITY,,1,4195423,20075172,110
100269,30768666,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190698,11075157,101
100269,30768667,113450,LOCAL,NORTHGATE LAKE CITY,,0,4195428,11075157,101
100269,30768668,113450,LOCAL,NORTHGATE LAKE CITY,,0,4195429,11075157,110
100269,30768669,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190700,11075157,101
100193,30768670,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4190699,40032123,101
100193,30768671,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4195415,40032123,110
100269,30768672,113450,LOCAL,NORTHGATE LAKE CITY,,0,4190701,11075157,101
100184,30768673,113450,LOCAL,CENTRAL MAGNOLIA FREMONT,,0,4190705,31031056,110
100193,30768674,113450,LOCAL,SEATTLE CENTER FREMONT,,0,4195404,31032125,101
100193,30768675,113450,LOCAL,SEATTLE CENTER FREMONT,,0,4195428,31032125,110
100193,30768676,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4190559,40032123,110
100193,30768677,113450,LOCAL,UNIVERSITY DISTRICT FREMONT,,1,4132059,40032123,101
100273,30769109,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4132184,30078022,101
100273,30769110,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769111,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4190674,30078022,101
100273,30769112,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4132184,30078022,101
100273,30769113,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4190674,30078022,101
100273,30769114,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769115,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4190674,30078022,101
100273,30769116,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4190674,30078022,101
100273,30769117,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769118,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769119,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769120,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769121,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4132184,30078022,101
100273,30769122,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4190674,30078022,101
100273,30769123,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4132184,30078022,101
100273,30769124,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4190674,30078022,101
100273,30769125,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769126,113450,LOCAL,UNIVERSITY DISTRICT UNIVERSITY VILLAGE,,1,4195384,30078022,101
100273,30769127,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4195384,41078021,101
100273,30769128,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4132184,41078021,101
100273,30769129,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769130,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769131,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4132184,41078021,101
100273,30769132,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4195384,41078021,101
100273,30769133,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4132184,41078021,101
100273,30769134,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4195384,41078021,101
100273,30769135,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769136,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769137,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769138,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4195384,41078021,101
100273,30769139,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769140,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4132184,41078021,101
100273,30769141,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4132184,41078021,101
100273,30769142,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100273,30769143,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4195384,41078021,101
100273,30769144,113450,LOCAL,LAURELHURST UNIVERSITY VILLAGE,,0,4190674,41078021,101
100175,30769145,113450,LOCAL,DOWNTOWN SEATTLE,,1,4132053,20301139,102
100175,30769146,113450,LOCAL,DOWNTOWN SEATTLE,,1,4132061,20301138,112
100175,30769147,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4190589,20301136,112
100175,30769148,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4132061,20301137,112
100175,30769149,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4190513,20301136,112
100175,30769150,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4132035,20301137,112
100175,30769151,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4195236,20301137,112
100175,30769152,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4190576,20301137,112
100175,30769153,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4132046,20301137,112
100175,30769154,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4190629,20301137,112
100175,30769155,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4195255,20301137,112
100175,30769156,113450,LOCAL,AURORA VILLAGE VIA I-5,,0,4132090,11301140,112
100175,30769157,113450,LOCAL,AURORA VILLAGE VIA I-5,,0,4132164,11301140,112
100175,30769158,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4190713,11301143,102
100175,30769159,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4132205,11301145,112
100175,30769160,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4132041,11301146,102
100175,30769161,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4195235,20301137,112
100175,30769162,113450,LOCAL,DOWNTOWN SEATTLE,,1,4132163,20301139,112
100175,30769163,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4190655,20301137,102
100175,30769164,113450,EXPRESS,AURORA VILLAGE RICHMOND BEACH - Express,301E,0,4190654,11301141,102
100175,30769166,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4190589,20301137,112
100175,30769167,113450,LOCAL,DOWNTOWN SEATTLE,,1,4132041,20301139,112
100175,30769168,113450,LOCAL,DOWNTOWN SEATTLE,,1,4195254,20301139,102
100175,30769169,113450,LOCAL,AURORA VILLAGE VIA I-5,,0,4190535,11301140,112
100175,30769170,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4132163,11301143,112
100175,30769171,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4195364,20301136,112
100175,30769173,113450,EXPRESS,AURORA VILLAGE RICHMOND BEACH - Express,301E,0,4132202,11301141,112
100175,30769174,113450,EXPRESS,AURORA VILLAGE RICHMOND BEACH - Express,301E,0,4195427,11301141,112
100175,30769176,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4195241,11301145,112
100175,30769178,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4190554,11301145,112
100175,30769181,113450,EXPRESS,DOWNTOWN SEATTLE - Express,301E,1,4195295,20301137,112
100175,30769182,113450,EXPRESS,AURORA VILLAGE SHORELINE P&R - Express,301E,0,4195405,11301145,112
100190,30769183,113450,LOCAL,DOWNTOWN SEATTLE GREEN LAKE,,1,4132064,20316017,112
100190,30769184,113450,LOCAL,DOWNTOWN SEATTLE GREEN LAKE,,1,4190557,20316017,112
100190,30769185,113450,LOCAL,DOWNTOWN SEATTLE GREEN LAKE,,1,4190525,20316017,102
100215,30769217,47630,EXPRESS,UNIVERSITY DISTRICT JACKSON PARK,373E,1,4195394,20373019,112
100215,30769218,113450,EXPRESS,AURORA VILLAGE JACKSON PARK,373E,0,4132179,11373020,102
100215,30769219,47630,EXPRESS,AURORA VILLAGE JACKSON PARK,373E,0,4195285,11373020,112
100215,30769220,113450,EXPRESS,AURORA VILLAGE JACKSON PARK,373E,0,4195285,11373020,112
100215,30769221,113450,EXPRESS,AURORA VILLAGE JACKSON PARK,373E,0,4190645,11373020,102
100215,30769222,113450,EXPRESS,UNIVERSITY DISTRICT JACKSON PARK,373E,1,4132114,20373019,112
100267,30769223,113450,LOCAL,UNIVERSITY DISTRICT MAPLE LEAF,,1,4132091,20073341,101
100267,30769224,113450,LOCAL,UNIVERSITY DISTRICT MAPLE LEAF,,1,4195433,20073341,101
100267,30769225,113450,LOCAL,UNIVERSITY DISTRICT MAPLE LEAF,,1,4132231,20073341,101
100267,30769226,113450,LOCAL,UNIVERSITY DISTRICT MAPLE LEAF,,1,4195379,20073341,101
100267,30769227,113450,LOCAL,JACKSON PARK MAPLE LEAF,,0,4191401,11073344,101
100267,30769228,47630,LOCAL,JACKSON PARK MAPLE LEAF,,0,4132194,11073344,101
100267,30769229,47630,LOCAL,JACKSON PARK MAPLE LEAF,,0,4195355,11073344,101
100270,30769265,113450,LOCAL,DOWNTOWN SEATTLE VIA I-5/NE 65 ST,,1,4190557,20076024,101
100270,30769266,113450,LOCAL,DOWNTOWN SEATTLE VIA I-5/NE 65 ST,,1,4132066,20076024,110
100270,30769267,113450,LOCAL,WEDGWOOD VIA I-5/NE 65 ST,,0,4195205,11076023,101
100270,30769268,113450,LOCAL,DOWNTOWN SEATTLE VIA I-5/NE 65 ST,,1,4132057,20076024,101
100270,30769269,113450,LOCAL,WEDGWOOD VIA I-5/NE 65 ST,,0,4195402,11076027,101
100271,30769304,113450,EXPRESS,DOWNTOWN SEATTLE MAPLE LEAF,77E,1,4195233,20077048,112
100254,30769329,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190659,11065088,101
100254,30769330,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132103,20065082,101
100254,30769331,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132189,11065088,101
100254,30769332,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132136,20065082,101
100254,30769333,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190642,20065082,110
100254,30769334,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132189,11065088,101
100254,30769335,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132136,20065082,101
100254,30769336,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190661,20065082,110
100254,30769337,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190670,11065088,101
100254,30769338,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190634,11065088,101
100254,30769339,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195379,20065082,101
100254,30769340,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132169,20065082,110
100254,30769341,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190634,11065088,101
100254,30769342,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190602,11065088,101
100254,30769343,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132125,20065082,101
100254,30769344,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190623,11065088,101
100254,30769345,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190679,20065082,101
100254,30769346,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132136,11065088,101
100254,30769347,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132179,11065088,101
100254,30769348,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132168,20065082,101
100254,30769349,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132156,11065088,110
100254,30769350,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190623,11065088,101
100254,30769351,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132084,20065082,101
100254,30769352,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190623,20065082,101
100254,30769353,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190679,20065082,101
100254,30769354,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190679,11065088,101
100254,30769355,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132136,11065088,101
100254,30769356,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132136,20065082,101
100254,30769357,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190660,20065082,101
100254,30769358,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195389,20065082,101
100254,30769359,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132168,20065082,101
100254,30769360,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195316,11065088,101
100254,30769361,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132169,11065088,101
100254,30769362,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132168,11065088,101
100254,30769363,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132136,11065088,101
100254,30769364,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132189,20065082,101
100254,30769365,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195356,20065082,110
100254,30769366,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195348,20065082,101
100254,30769367,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190720,20065082,101
100254,30769368,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195361,11065088,110
100254,30769369,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190670,11065088,110
100254,30769370,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132189,11065088,110
100254,30769371,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190623,11065088,110
100254,30769372,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190588,11065088,110
100254,30769373,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195356,11065088,101
100254,30769374,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190634,20065082,110
100254,30769375,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190718,20065082,101
100254,30769376,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132125,11065088,110
100254,30769377,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190593,11065088,110
100254,30769378,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195336,11065088,110
100254,30769379,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4132084,20065082,110
100254,30769380,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190614,20065082,110
100254,30769381,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4190661,20065082,110
100254,30769382,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190717,11065088,110
100254,30769383,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132179,11065088,110
100254,30769384,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195316,11065088,110
100254,30769385,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4190642,11065088,101
100254,30769386,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195368,20065082,101
100254,30769387,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195303,11065088,101
100254,30769388,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195303,20065082,101
100254,30769389,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4195368,11065088,101
100254,30769390,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132084,11065088,101
100254,30769391,113450,LOCAL,UNIVERSITY DISTRICT WEDGWOOD,,1,4195389,20065082,110
100254,30769392,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132233,11065088,110
100254,30769393,113450,LOCAL,JACKSON PARK WEDGWOOD,,0,4132166,11065088,101
100259,30769394,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190679,20067078,110
100259,30769395,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132089,20067078,110
100259,30769396,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190647,20067079,101
100259,30769397,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195379,20067078,110
100259,30769398,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190657,20067078,110
100259,30769399,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132161,20067078,110
100259,30769400,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132166,20067078,101
100259,30769401,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190642,20067078,110
100259,30769402,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195361,20067078,101
100259,30769403,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195361,20067078,101
100259,30769404,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132166,20067078,110
100259,30769405,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190642,20067078,101
100259,30769406,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132170,20067078,101
100259,30769407,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195366,20067078,101
100259,30769408,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132170,20067078,110
100259,30769409,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132103,20067078,110
100259,30769410,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132148,20067078,101
100259,30769411,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190659,20067078,110
100259,30769412,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132234,20067078,110
100259,30769413,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190583,20067078,101
100259,30769414,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190614,20067078,101
100259,30769415,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195316,20067078,101
100259,30769416,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132233,20067078,110
100259,30769417,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190583,20067078,101
100259,30769418,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190670,20067078,110
100259,30769419,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132116,20067078,110
100259,30769420,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132242,20067078,110
100259,30769421,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190661,20067078,101
100259,30769422,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132136,20067078,110
100259,30769423,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132148,20067079,101
100259,30769424,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190583,20067078,110
100259,30769425,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195303,20067078,101
100259,30769426,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4190623,20067078,110
100259,30769427,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195294,20067078,110
100259,30769428,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195336,20067078,110
100259,30769429,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195370,20067078,110
100259,30769430,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4132156,20067078,110
100259,30769431,113450,LOCAL,UNIVERSITY DISTRICT ROOSEVELT,,1,4195389,20067078,101
