route_id,trip_id,service_id,trip_headsign,direction_id,block_id
876,42009A727B1138,727A1138,Hospital,0,
876,42010A727B1138,727A1138,Hospital,0,
876,42011A727B1138,727A1138,Hospital,0,
876,42012A727B1138,727A1138,Hospital,0,
876,42013A727B1138,727A1138,Hospital,0,
876,42014A727B1138,727A1138,Hospital,0,
876,42015A727B1138,727A1138,Hospital,0,
876,42016A727B1138,727A1138,Hospital,0,
876,42017A727B1138,727A1138,Hospital,0,
876,42018A727B1138,727A1138,Hospital,0,
876,42019A727B1138,727A1138,Hospital,0,
876,42020A727B1138,727A1138,Hospital,0,
876,42021A727B1138,727A1138,Hospital,0,
876,42022A727B1138,727A1138,Hospital,0,
876,42023A727B1138,727A1138,Hospital,0,
876,42024A727B1138,727A1138,Hospital,0,
876,42025A727B1138,727A1138,Hospital,0,
876,42026A727B1138,727A1138,Hospital,0,
876,42027A727B1138,727A1138,Hospital,0,
876,42028A727B1138,727A1138,Hospital,0,
876,42029A727B1138,727A1138,Hospital,0,
876,42030A727B1138,727A1138,Hospital,0,
876,42031A727B1138,727A1138,Hospital,0,
876,42032A727B1138,727A1138,Hospital,0,
876,42033A727B1138,727A1138,Hospital,0,
876,42034A727B1138,727A1138,Hospital,0,
876,42035A727B1138,727A1138,Hospital,0,
876,42036A727B1138,727A1138,Hospital,0,
876,42037A727B1138,727A1138,Hospital,0,
876,42038A727B1138,727A1138,Hospital,0,
876,42039A727B1138,727A1138,Hospital,0,
876,42040A727B1138,727A1138,Hospital,0,
876,42041A727B1138,727A1138,Hospital,0,
876,42042A727B1138,727A1138,Hospital,0,
869,43000A727B1138,727A1138,Link,0,
869,43001A727B1138,727A1138,Link,0,
869,43002A727B1138,727A1138,Link,0,
869,43003A727B1138,727A1138,Link,0,
869,43004A727B1138,727A1138,Link,0,
869,43005A727B1138,727A1138,Link & 70th,0,
869,43006A727B1138,727A1138,Link & 70th,0,
869,43007A727B1138,727A1138,Link & 70th,0,
869,43008A727B1138,727A1138,Link,0,
869,43009A727B1138,727A1138,Link & 70th,0,
869,43010A727B1138,727A1138,Link & 70th,0,
869,43011A727B1138,727A1138,Link & 70th,0,
869,43012A727B1138,727A1138,Link & 70th,0,
869,43013A727B1138,727A1138,Link & 70th,0,
869,43014A727B1138,727A1138,Link & 70th,0,
869,43015A727B1138,727A1138,Link & 70th,0,
869,43016A727B1138,727A1138,Link & 70th,0,
869,43017A727B1138,727A1138,Link,0,
869,43018A727B1138,727A1138,Link,0,
869,43019A727B1138,727A1138,Link & 70th,0,
869,43020A727B1138,727A1138,Link & 70th,0,
869,43021A727B1138,727A1138,Link,0,
869,43022A727B1138,727A1138,Link & 70th,0,
869,43023A727B1138,727A1138,Link & 70th,0,
869,43024A727B1138,727A1138,Link & 70th,0,
869,43025A727B1138,727A1138,Link & 70th,0,
869,43026A727B1138,727A1138,Link & 70th,0,
869,43027A727B1138,727A1138,Link & 70th,0,
869,43028A727B1138,727A1138,Link & 70th,0,
869,43029A727B1138,727A1138,Link & 70th,0,
869,43030A727B1138,727A1138,Link & 70th,0,
869,43031A727B1138,727A1138,Link & 70th,0,
869,43032A727B1138,727A1138,Link & 70th,0,
869,43033A727B1138,727A1138,Link & 70th,0,
869,43034A727B1138,727A1138,Link & 70th,0,
869,43035A727B1138,727A1138,Link & 70th,0,
869,43036A727B1138,727A1138,Link & 70th,0,
869,43037A727B1138,727A1138,Link & 70th,0,
869,43038A727B1138,727A1138,Link & 70th,0,
869,43039A727B1138,727A1138,Link & 70th,0,
869,43040A727B1138,727A1138,Link & 70th,0,
869,43041A727B1138,727A1138,Link,0,
869,43042A727B1138,727A1138,Link,0,
869,43043A727B1138,727A1138,Link & 70th,0,
869,43044A727B1138,727A1138,Link & 70th,0,
869,43045A727B1138,727A1138,Link & 70th,0,
869,43046A727B1138,727A1138,Link & 70th,0,
869,43047A727B1138,727A1138,Link & 70th,0,
869,43048A727B1138,727A1138,Link & 70th,0,
869,43049A727B1138,727A1138,Link & 70th,0,
869,43050A727B1138,727A1138,Link & 70th,0,
869,43051A727B1138,727A1138,Link & 70th,0,
869,43052A727B1138,727A1138,Link & 70th,0,
869,43053A727B1138,727A1138,Link & 70th,0,
869,43054A727B1138,727A1138,Link,0,
869,43055A727B1138,727A1138,Link,0,
869,43056A727B1138,727A1138,Link,0,
869,43057A727B1138,727A1138,Link,0,
869,43058A727B1138,727A1138,Link,0,
869,43059A727B1138,727A1138,Link,0,
869,43060A727B1138,727A1138,Link,0,
869,43061A727B1138,727A1138,Link,0,
869,43062A727B1138,727A1138,Link,0,
869,43063A727B1138,727A1138,Link,0,
869,43064A727B1138,727A1138,Link,0,
869,43065A727B1138,727A1138,Link,0,
869,43066A727B1138,727A1138,Link,0,
869,43067A727B1138,727A1138,Link,0,
869,43068A727B1138,727A1138,Link,0,
869,43069A727B1138,727A1138,Link,0,
869,43070A727B1138,727A1138,Link,0,
869,43071A727B1138,727A1138,Link,0,
869,43072A727B1138,727A1138,Link,0,
869,43073A727B1138,727A1138,Link,0,
869,43074A727B1138,727A1138,Link,0,
869,43075A727B1138,727A1138,Link,0,
869,43076A727B1138,727A1138,Link,0,
869,43077A727B1138,727A1138,Link,0,
869,43078A727B1138,727A1138,Link,0,
