trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign
32094A727B1138,755005,20:42:00,20:42:00,1,
32094A727B1138,755000,20:47:00,20:47:00,2,
32095A727B1138,755005,20:57:00,20:57:00,1,
32095A727B1138,755000,21:02:00,21:02:00,2,
32096A727B1138,755005,21:12:00,21:12:00,1,
32096A727B1138,755000,21:20:00,21:20:00,2,
33000A727B1138,755000,05:56:00,05:56:00,1,
33000A727B1138,755005,06:08:00,06:08:00,2,
33001A727B1138,755000,06:15:00,06:15:00,1,
33001A727B1138,755005,06:21:00,06:21:00,2,
33002A727B1138,755000,06:22:00,06:22:00,1,
33002A727B1138,755005,06:28:00,06:28:00,2,
33003A727B1138,755000,06:28:00,06:28:00,1,
33003A727B1138,755005,06:34:00,06:34:00,2,
33004A727B1138,755000,06:35:00,06:35:00,1,
33004A727B1138,755005,06:41:00,06:41:00,2,
33005A727B1138,755000,06:41:00,06:41:00,1,
33005A727B1138,755005,06:47:00,06:47:00,2,
33006A727B1138,755000,06:48:00,06:48:00,1,
33006A727B1138,755005,06:54:00,06:54:00,2,
33007A727B1138,755000,06:54:00,06:54:00,1,
33007A727B1138,755005,07:00:00,07:00:00,2,
33008A727B1138,755000,07:01:00,07:01:00,1,
33008A727B1138,755005,07:07:00,07:07:00,2,
33009A727B1138,755000,07:07:00,07:07:00,1,
33009A727B1138,755005,07:13:00,07:13:00,2,
33010A727B1138,755000,07:14:00,07:14:00,1,
33010A727B1138,755005,07:20:00,07:20:00,2,
33011A727B1138,755000,07:22:00,07:22:00,1,
33011A727B1138,755005,07:28:00,07:28:00,2,
33012A727B1138,755000,07:27:00,07:27:00,1,
33012A727B1138,755005,07:33:00,07:33:00,2,
33013A727B1138,755000,07:36:00,07:36:00,1,
33013A727B1138,755005,07:42:00,07:42:00,2,
33014A727B1138,755000,07:42:00,07:42:00,1,
33014A727B1138,755005,07:48:00,07:48:00,2,
33015A727B1138,755000,07:49:00,07:49:00,1,
33015A727B1138,755005,07:55:00,07:55:00,2,
33016A727B1138,755000,07:55:00,07:55:00,1,
33016A727B1138,755005,08:01:00,08:01:00,2,
33017A727B1138,755000,08:02:00,08:02:00,1,
33017A727B1138,755005,08:08:00,08:08:00,2,
33018A727B1138,755000,08:08:00,08:08:00,1,
33018A727B1138,755005,08:14:00,08:14:00,2,
33019A727B1138,755000,08:15:00,08:15:00,1,
33019A727B1138,755005,08:21:00,08:21:00,2,
33020A727B1138,755000,08:28:00,08:28:00,1,
33020A727B1138,755005,08:34:00,08:34:00,2,
33021A727B1138,755000,08:35:00,08:35:00,1,
33021A727B1138,755005,08:41:00,08:41:00,2,
33022A727B1138,755000,08:41:00,08:41:00,1,
33022A727B1138,755005,08:47:00,08:47:00,2,
33023A727B1138,755000,08:47:00,08:47:00,1,
33023A727B1138,755005,08:53:00,08:53:00,2,
33024A727B1138,755000,08:54:00,08:54:00,1,
33024A727B1138,755005,09:00:00,09:00:00,2,
33025A727B1138,755000,09:00:00,09:00:00,1,
33025A727B1138,755005,09:06:00,09:06:00,2,
33026A727B1138,755000,09:07:00,09:07:00,1,
33026A727B1138,755005,09:13:00,09:13:00,2,
33027A727B1138,755000,09:13:00,09:13:00,1,
33027A727B1138,755005,09:19:00,09:19:00,2,
33028A727B1138,755000,09:05:00,09:05:00,1,
33028A727B1138,755005,09:17:00,09:17:00,2,
33029A727B1138,755000,09:20:00,09:20:00,1,
33029A727B1138,755005,09:32:00,09:32:00,2,
33030A727B1138,755000,09:35:00,09:35:00,1,
33030A727B1138,755005,09:47:00,09:47:00,2,
33031A727B1138,755000,09:50:00,09:50:00,1,
33031A727B1138,755005,10:02:00,10:02:00,2,
33032A727B1138,755000,10:05:00,10:05:00,1,
33032A727B1138,755005,10:17:00,10:17:00,2,
33033A727B1138,755000,10:20:00,10:20:00,1,
33033A727B1138,755005,10:32:00,10:32:00,2,
33034A727B1138,755000,10:35:00,10:35:00,1,
33034A727B1138,755005,10:47:00,10:47:00,2,
33035A727B1138,755000,10:50:00,10:50:00,1,
33035A727B1138,755005,11:02:00,11:02:00,2,
33036A727B1138,755000,11:06:00,11:06:00,1,
33036A727B1138,755005,11:18:00,11:18:00,2,
33037A727B1138,755000,11:40:00,11:40:00,1,
33037A727B1138,755005,11:52:00,11:52:00,2,
33038A727B1138,755000,12:10:00,12:10:00,1,
33038A727B1138,755005,12:22:00,12:22:00,2,
33039A727B1138,755000,12:40:00,12:40:00,1,
33039A727B1138,755005,12:52:00,12:52:00,2,
33040A727B1138,755000,13:10:00,13:10:00,1,
33040A727B1138,755005,13:22:00,13:22:00,2,
33041A727B1138,755000,13:40:00,13:40:00,1,
33041A727B1138,755005,13:52:00,13:52:00,2,
33042A727B1138,755000,13:55:00,13:55:00,1,
33042A727B1138,755005,14:07:00,14:07:00,2,
33043A727B1138,755000,14:10:00,14:10:00,1,
33043A727B1138,755005,14:22:00,14:22:00,2,
33044A727B1138,755000,14:25:00,14:25:00,1,
33044A727B1138,755005,14:37:00,14:37:00,2,
33045A727B1138,755000,14:40:00,14:40:00,1,
33045A727B1138,755005,14:52:00,14:52:00,2,
33046A727B1138,755000,14:55:00,14:55:00,1,
33046A727B1138,755005,15:07:00,15:07:00,2,
33047A727B1138,755000,15:06:00,15:06:00,1,
33047A727B1138,755005,15:12:00,15:12:00,2,
33048A727B1138,755000,15:13:00,15:13:00,1,
33048A727B1138,755005,15:19:00,15:19:00,2,
33049A727B1138,755000,15:19:00,15:19:00,1,
33049A727B1138,755005,15:25:00,15:25:00,2,
33050A727B1138,755000,15:26:00,15:26:00,1,
33050A727B1138,755005,15:32:00,15:32:00,2,
33051A727B1138,755000,15:32:00,15:32:00,1,
33051A727B1138,755005,15:38:00,15:38:00,2,
33052A727B1138,755000,15:39:00,15:39:00,1,
33052A727B1138,755005,15:45:00,15:45:00,2,
33053A727B1138,755000,15:45:00,15:45:00,1,
33053A727B1138,755005,15:51:00,15:51:00,2,
33054A727B1138,755000,15:52:00,15:52:00,1,
33054A727B1138,755005,15:58:00,15:58:00,2,
33055A727B1138,755000,15:58:00,15:58:00,1,
33055A727B1138,755005,16:04:00,16:04:00,2,
33056A727B1138,755000,16:05:00,16:05:00,1,
33056A727B1138,755005,16:11:00,16:11:00,2,
33057A727B1138,755000,16:11:00,16:11:00,1,
33057A727B1138,755005,16:17:00,16:17:00,2,
33058A727B1138,755000,16:18:00,16:18:00,1,
33058A727B1138,755005,16:24:00,16:24:00,2,
33059A727B1138,755000,16:24:00,16:24:00,1,
33059A727B1138,755005,16:30:00,16:30:00,2,
33060A727B1138,755000,16:31:00,16:31:00,1,
33060A727B1138,755005,16:37:00,16:37:00,2,
33061A727B1138,755000,16:37:00,16:37:00,1,
33061A727B1138,755005,16:43:00,16:43:00,2,
33062A727B1138,755000,16:44:00,16:44:00,1,
33062A727B1138,755005,16:50:00,16:50:00,2,
33063A727B1138,755000,16:50:00,16:50:00,1,
33063A727B1138,755005,16:56:00,16:56:00,2,
33064A727B1138,755000,16:57:00,16:57:00,1,
33064A727B1138,755005,17:03:00,17:03:00,2,
33065A727B1138,755000,17:04:00,17:04:00,1,
33065A727B1138,755005,17:10:00,17:10:00,2,
33066A727B1138,755000,17:11:00,17:11:00,1,
33066A727B1138,755005,17:17:00,17:17:00,2,
33067A727B1138,755000,17:18:00,17:18:00,1,
33067A727B1138,755005,17:24:00,17:24:00,2,
33068A727B1138,755000,17:25:00,17:25:00,1,
33068A727B1138,755005,17:31:00,17:31:00,2,
33069A727B1138,755000,17:32:00,17:32:00,1,
33069A727B1138,755005,17:38:00,17:38:00,2,
33070A727B1138,755000,17:39:00,17:39:00,1,
33070A727B1138,755005,17:45:00,17:45:00,2,
33071A727B1138,755000,17:46:00,17:46:00,1,
33071A727B1138,755005,17:52:00,17:52:00,2,
33072A727B1138,755000,17:53:00,17:53:00,1,
33072A727B1138,755005,17:59:00,17:59:00,2,
33073A727B1138,755000,18:00:00,18:00:00,1,
33073A727B1138,755005,18:06:00,18:06:00,2,
33074A727B1138,755000,18:06:00,18:06:00,1,
33074A727B1138,755005,18:12:00,18:12:00,2,
33075A727B1138,755000,18:13:00,18:13:00,1,
33075A727B1138,755005,18:19:00,18:19:00,2,
33076A727B1138,755000,18:19:00,18:19:00,1,
33076A727B1138,755005,18:25:00,18:25:00,2,
33077A727B1138,755000,18:26:00,18:26:00,1,
33077A727B1138,755005,18:32:00,18:32:00,2,
33078A727B1138,755000,18:32:00,18:32:00,1,
33078A727B1138,755005,18:38:00,18:38:00,2,
33079A727B1138,755000,18:39:00,18:39:00,1,
33079A727B1138,755005,18:45:00,18:45:00,2,
33080A727B1138,755000,18:45:00,18:45:00,1,
33080A727B1138,755005,18:51:00,18:51:00,2,
33081A727B1138,755000,18:52:00,18:52:00,1,
33081A727B1138,755005,18:58:00,18:58:00,2,
33082A727B1138,755000,18:58:00,18:58:00,1,
33082A727B1138,755005,19:04:00,19:04:00,2,
33083A727B1138,755000,19:05:00,19:05:00,1,
33083A727B1138,755005,19:11:00,19:11:00,2,
33084A727B1138,755000,19:11:00,19:11:00,1,
33084A727B1138,755005,19:17:00,19:17:00,2,
33085A727B1138,755000,19:18:00,19:18:00,1,
33085A727B1138,755005,19:24:00,19:24:00,2,
33086A727B1138,755000,19:24:00,19:24:00,1,
33086A727B1138,755005,19:30:00,19:30:00,2,
33087A727B1138,755000,19:31:00,19:31:00,1,
33087A727B1138,755005,19:37:00,19:37:00,2,
33088A727B1138,755000,19:37:00,19:37:00,1,
33088A727B1138,755005,19:43:00,19:43:00,2,
33089A727B1138,755000,19:44:00,19:44:00,1,
33089A727B1138,755005,19:50:00,19:50:00,2,
33090A727B1138,755000,19:50:00,19:50:00,1,
33090A727B1138,755005,19:56:00,19:56:00,2,
33091A727B1138,755000,19:57:00,19:57:00,1,
33091A727B1138,755005,20:03:00,20:03:00,2,
33092A727B1138,755000,20:03:00,20:03:00,1,
33092A727B1138,755005,20:09:00,20:09:00,2,
33093A727B1138,755000,20:15:00,20:15:00,1,
33093A727B1138,755005,20:27:00,20:27:00,2,
33094A727B1138,755000,20:30:00,20:30:00,1,
33094A727B1138,755005,20:42:00,20:42:00,2,
33095A727B1138,755000,20:45:00,20:45:00,1,
33095A727B1138,755005,20:57:00,20:57:00,2,
33096A727B1138,755000,21:00:00,21:00:00,1,
33096A727B1138,755005,21:12:00,21:12:00,2,
33097A727B1138,755000,21:20:00,21:20:00,1,
33097A727B1138,755005,21:32:00,21:32:00,2,
34000A727B1138,755008,05:25:00,05:25:00,1,
34000A727B1138,755000,05:33:00,05:33:00,2,
34001A727B1138,755008,05:44:00,05:44:00,1,
34001A727B1138,755000,05:54:00,05:54:00,2,
34002A727B1138,755008,06:03:00,06:03:00,1,
34002A727B1138,755000,06:13:00,06:13:00,2,
34003A727B1138,755008,06:10:00,06:10:00,1,
34003A727B1138,755000,06:18:00,06:18:00,2,
34004A727B1138,755008,06:19:00,06:19:00,1,
34004A727B1138,755000,06:27:00,06:27:00,2,
34005A727B1138,755008,06:27:00,06:27:00,1,
34005A727B1138,755000,06:35:00,06:35:00,2,
34006A727B1138,755008,06:36:00,06:36:00,1,
34006A727B1138,755000,06:44:00,06:44:00,2,
34007A727B1138,755008,06:44:00,06:44:00,1,
34007A727B1138,755000,06:52:00,06:52:00,2,
34008A727B1138,755008,06:53:00,06:53:00,1,
34008A727B1138,755000,07:01:00,07:01:00,2,
34009A727B1138,755008,07:01:00,07:01:00,1,
34009A727B1138,755000,07:09:00,07:09:00,2,
34010A727B1138,755008,07:10:00,07:10:00,1,
34010A727B1138,755000,07:18:00,07:18:00,2,
34011A727B1138,755008,07:18:00,07:18:00,1,
34011A727B1138,755000,07:26:00,07:26:00,2,
34012A727B1138,755008,07:27:00,07:27:00,1,
34012A727B1138,755000,07:35:00,07:35:00,2,
34013A727B1138,755008,07:35:00,07:35:00,1,
34013A727B1138,755000,07:43:00,07:43:00,2,
34014A727B1138,755008,07:44:00,07:44:00,1,
34014A727B1138,755000,07:52:00,07:52:00,2,
34015A727B1138,755008,07:52:00,07:52:00,1,
34015A727B1138,755000,08:00:00,08:00:00,2,
34016A727B1138,755008,08:01:00,08:01:00,1,
34016A727B1138,755000,08:09:00,08:09:00,2,
34017A727B1138,755008,08:09:00,08:09:00,1,
34017A727B1138,755000,08:17:00,08:17:00,2,
34018A727B1138,755008,08:18:00,08:18:00,1,
34018A727B1138,755000,08:26:00,08:26:00,2,
34019A727B1138,755008,08:26:00,08:26:00,1,
34019A727B1138,755000,08:34:00,08:34:00,2,
34020A727B1138,755008,08:38:00,08:38:00,1,
34020A727B1138,755000,08:46:00,08:46:00,2,
34021A727B1138,755008,08:46:00,08:46:00,1,
34021A727B1138,755000,08:54:00,08:54:00,2,
34022A727B1138,755008,08:55:00,08:55:00,1,
34022A727B1138,755000,09:03:00,09:03:00,2,
34023A727B1138,755008,09:03:00,09:03:00,1,
34023A727B1138,755000,09:11:00,09:11:00,2,
34024A727B1138,755008,09:12:00,09:12:00,1,
34024A727B1138,755000,09:22:00,09:22:00,2,
34025A727B1138,755008,09:27:00,09:27:00,1,
34025A727B1138,755000,09:37:00,09:37:00,2,
34026A727B1138,755008,09:42:00,09:42:00,1,
34026A727B1138,755000,09:52:00,09:52:00,2,
34027A727B1138,755008,09:57:00,09:57:00,1,
34027A727B1138,755000,10:07:00,10:07:00,2,
34028A727B1138,755008,10:12:00,10:12:00,1,
34028A727B1138,755000,10:22:00,10:22:00,2,
34029A727B1138,755008,10:27:00,10:27:00,1,
34029A727B1138,755000,10:37:00,10:37:00,2,
34030A727B1138,755008,10:42:00,10:42:00,1,
34030A727B1138,755000,10:52:00,10:52:00,2,
34031A727B1138,755008,10:57:00,10:57:00,1,
34031A727B1138,755000,11:07:00,11:07:00,2,
34032A727B1138,755008,11:13:00,11:13:00,1,
34032A727B1138,755000,11:23:00,11:23:00,2,
34033A727B1138,755008,11:47:00,11:47:00,1,
34033A727B1138,755000,11:57:00,11:57:00,2,
34034A727B1138,755008,12:17:00,12:17:00,1,
34034A727B1138,755000,12:27:00,12:27:00,2,
34035A727B1138,755008,12:47:00,12:47:00,1,
34035A727B1138,755000,12:57:00,12:57:00,2,
34036A727B1138,755008,13:17:00,13:17:00,1,
34036A727B1138,755000,13:27:00,13:27:00,2,
34037A727B1138,755008,13:47:00,13:47:00,1,
34037A727B1138,755000,13:57:00,13:57:00,2,
34038A727B1138,755008,14:02:00,14:02:00,1,
34038A727B1138,755000,14:12:00,14:12:00,2,
34039A727B1138,755008,14:17:00,14:17:00,1,
34039A727B1138,755000,14:27:00,14:27:00,2,
34040A727B1138,755008,14:32:00,14:32:00,1,
34040A727B1138,755000,14:42:00,14:42:00,2,
34041A727B1138,755008,14:47:00,14:47:00,1,
34041A727B1138,755000,14:57:00,14:57:00,2,
34042A727B1138,755008,15:02:00,15:02:00,1,
34042A727B1138,755000,15:12:00,15:12:00,2,
34043A727B1138,755008,15:17:00,15:17:00,1,
34043A727B1138,755000,15:25:00,15:25:00,2,
34044A727B1138,755008,15:34:00,15:34:00,1,
34044A727B1138,755000,15:42:00,15:42:00,2,
34045A727B1138,755008,15:42:00,15:42:00,1,
34045A727B1138,755000,15:50:00,15:50:00,2,
34046A727B1138,755008,15:51:00,15:51:00,1,
34046A727B1138,755000,15:59:00,15:59:00,2,
34047A727B1138,755008,15:59:00,15:59:00,1,
34047A727B1138,755000,16:07:00,16:07:00,2,
34048A727B1138,755008,16:08:00,16:08:00,1,
34048A727B1138,755000,16:16:00,16:16:00,2,
34049A727B1138,755008,16:16:00,16:16:00,1,
34049A727B1138,755000,16:24:00,16:24:00,2,
34050A727B1138,755008,16:25:00,16:25:00,1,
34050A727B1138,755000,16:33:00,16:33:00,2,
34051A727B1138,755008,16:33:00,16:33:00,1,
34051A727B1138,755000,16:41:00,16:41:00,2,
34052A727B1138,755008,16:42:00,16:42:00,1,
34052A727B1138,755000,16:50:00,16:50:00,2,
34053A727B1138,755008,16:50:00,16:50:00,1,
34053A727B1138,755000,16:58:00,16:58:00,2,
34054A727B1138,755008,16:59:00,16:59:00,1,
34054A727B1138,755000,17:07:00,17:07:00,2,
34055A727B1138,755008,17:07:00,17:07:00,1,
34055A727B1138,755000,17:15:00,17:15:00,2,
34056A727B1138,755008,17:16:00,17:16:00,1,
34056A727B1138,755000,17:24:00,17:24:00,2,
34057A727B1138,755008,17:24:00,17:24:00,1,
34057A727B1138,755000,17:32:00,17:32:00,2,
34058A727B1138,755008,17:33:00,17:33:00,1,
34058A727B1138,755000,17:41:00,17:41:00,2,
34059A727B1138,755008,17:41:00,17:41:00,1,
34059A727B1138,755000,17:49:00,17:49:00,2,
34060A727B1138,755008,17:50:00,17:50:00,1,
34060A727B1138,755000,17:58:00,17:58:00,2,
34061A727B1138,755008,17:58:00,17:58:00,1,
34061A727B1138,755000,18:06:00,18:06:00,2,
34062A727B1138,755008,18:07:00,18:07:00,1,
34062A727B1138,755000,18:15:00,18:15:00,2,
34063A727B1138,755008,18:16:00,18:16:00,1,
34063A727B1138,755000,18:24:00,18:24:00,2,
34064A727B1138,755008,18:24:00,18:24:00,1,
34064A727B1138,755000,18:32:00,18:32:00,2,
34065A727B1138,755008,18:41:00,18:41:00,1,
34065A727B1138,755000,18:49:00,18:49:00,2,
34066A727B1138,755008,18:58:00,18:58:00,1,
34066A727B1138,755000,19:06:00,19:06:00,2,
34067A727B1138,755008,19:15:00,19:15:00,1,
34067A727B1138,755000,19:23:00,19:23:00,2,
34068A727B1138,755008,19:32:00,19:32:00,1,
34068A727B1138,755000,19:40:00,19:40:00,2,
34069A727B1138,755008,19:49:00,19:49:00,1,
34069A727B1138,755000,19:57:00,19:57:00,2,
34070A727B1138,755008,20:06:00,20:06:00,1,
34070A727B1138,755000,20:14:00,20:14:00,2,
34071A727B1138,755008,20:22:00,20:22:00,1,
34071A727B1138,755000,20:32:00,20:32:00,2,
34072A727B1138,755008,20:37:00,20:37:00,1,
34072A727B1138,755000,20:47:00,20:47:00,2,
34073A727B1138,755008,20:52:00,20:52:00,1,
34073A727B1138,755000,21:02:00,21:02:00,2,
34074A727B1138,755008,21:07:00,21:07:00,1,
34074A727B1138,755000,21:20:00,21:20:00,2,
35000A727B1138,755000,05:37:00,05:37:00,1,
35000A727B1138,755008,05:44:00,05:44:00,2,
35001A727B1138,755000,05:56:00,05:56:00,1,
35001A727B1138,755008,06:03:00,06:03:00,2,
35002A727B1138,755000,06:18:00,06:18:00,1,
35002A727B1138,755008,06:26:00,06:26:00,2,
35003A727B1138,755000,06:27:00,06:27:00,1,
35003A727B1138,755008,06:35:00,06:35:00,2,
35004A727B1138,755000,06:35:00,06:35:00,1,
35004A727B1138,755008,06:43:00,06:43:00,2,
35005A727B1138,755000,06:44:00,06:44:00,1,
35005A727B1138,755008,06:52:00,06:52:00,2,
35006A727B1138,755000,06:52:00,06:52:00,1,
35006A727B1138,755008,07:00:00,07:00:00,2,
35007A727B1138,755000,07:01:00,07:01:00,1,
35007A727B1138,755008,07:09:00,07:09:00,2,
35008A727B1138,755000,07:09:00,07:09:00,1,
35008A727B1138,755008,07:17:00,07:17:00,2,
35009A727B1138,755000,07:18:00,07:18:00,1,
35009A727B1138,755008,07:26:00,07:26:00,2,
35010A727B1138,755000,07:26:00,07:26:00,1,
35010A727B1138,755008,07:34:00,07:34:00,2,
35011A727B1138,755000,07:35:00,07:35:00,1,
35011A727B1138,755008,07:43:00,07:43:00,2,
35012A727B1138,755000,07:43:00,07:43:00,1,
35012A727B1138,755008,07:51:00,07:51:00,2,
35013A727B1138,755000,07:52:00,07:52:00,1,
35013A727B1138,755008,08:00:00,08:00:00,2,
35014A727B1138,755000,08:00:00,08:00:00,1,
35014A727B1138,755008,08:08:00,08:08:00,2,
35015A727B1138,755000,08:09:00,08:09:00,1,
35015A727B1138,755008,08:17:00,08:17:00,2,
35016A727B1138,755000,08:17:00,08:17:00,1,
35016A727B1138,755008,08:25:00,08:25:00,2,
35017A727B1138,755000,08:29:00,08:29:00,1,
35017A727B1138,755008,08:37:00,08:37:00,2,
35018A727B1138,755000,08:37:00,08:37:00,1,
35018A727B1138,755008,08:45:00,08:45:00,2,
35019A727B1138,755000,08:46:00,08:46:00,1,
35019A727B1138,755008,08:54:00,08:54:00,2,
35020A727B1138,755000,08:54:00,08:54:00,1,
35020A727B1138,755008,09:02:00,09:02:00,2,
35021A727B1138,755000,09:05:00,09:05:00,1,
35021A727B1138,755008,09:12:00,09:12:00,2,
35022A727B1138,755000,09:20:00,09:20:00,1,
35022A727B1138,755008,09:27:00,09:27:00,2,
35023A727B1138,755000,09:35:00,09:35:00,1,
35023A727B1138,755008,09:42:00,09:42:00,2,
35024A727B1138,755000,09:50:00,09:50:00,1,
35024A727B1138,755008,09:57:00,09:57:00,2,
35025A727B1138,755000,10:05:00,10:05:00,1,
35025A727B1138,755008,10:12:00,10:12:00,2,
35026A727B1138,755000,10:20:00,10:20:00,1,
35026A727B1138,755008,10:27:00,10:27:00,2,
35027A727B1138,755000,10:35:00,10:35:00,1,
35027A727B1138,755008,10:42:00,10:42:00,2,
35028A727B1138,755000,10:50:00,10:50:00,1,
35028A727B1138,755008,10:57:00,10:57:00,2,
35029A727B1138,755000,11:06:00,11:06:00,1,
35029A727B1138,755008,11:13:00,11:13:00,2,
35030A727B1138,755000,11:40:00,11:40:00,1,
35030A727B1138,755008,11:47:00,11:47:00,2,
35031A727B1138,755000,12:10:00,12:10:00,1,
35031A727B1138,755008,12:17:00,12:17:00,2,
35032A727B1138,755000,12:40:00,12:40:00,1,
35032A727B1138,755008,12:47:00,12:47:00,2,
35033A727B1138,755000,13:10:00,13:10:00,1,
35033A727B1138,755008,13:17:00,13:17:00,2,
35034A727B1138,755000,13:40:00,13:40:00,1,
35034A727B1138,755008,13:47:00,13:47:00,2,
35035A727B1138,755000,13:55:00,13:55:00,1,
35035A727B1138,755008,14:02:00,14:02:00,2,
35036A727B1138,755000,14:10:00,14:10:00,1,
35036A727B1138,755008,14:17:00,14:17:00,2,
35037A727B1138,755000,14:25:00,14:25:00,1,
35037A727B1138,755008,14:32:00,14:32:00,2,
35038A727B1138,755000,14:40:00,14:40:00,1,
35038A727B1138,755008,14:47:00,14:47:00,2,
35039A727B1138,755000,14:55:00,14:55:00,1,
35039A727B1138,755008,15:02:00,15:02:00,2,
35040A727B1138,755000,15:08:00,15:08:00,1,
35040A727B1138,755008,15:16:00,15:16:00,2,
35041A727B1138,755000,15:25:00,15:25:00,1,
35041A727B1138,755008,15:33:00,15:33:00,2,
35042A727B1138,755000,15:33:00,15:33:00,1,
35042A727B1138,755008,15:41:00,15:41:00,2,
35043A727B1138,755000,15:42:00,15:42:00,1,
35043A727B1138,755008,15:50:00,15:50:00,2,
35044A727B1138,755000,15:50:00,15:50:00,1,
35044A727B1138,755008,15:58:00,15:58:00,2,
35045A727B1138,755000,15:59:00,15:59:00,1,
35045A727B1138,755008,16:07:00,16:07:00,2,
35046A727B1138,755000,16:07:00,16:07:00,1,
35046A727B1138,755008,16:15:00,16:15:00,2,
35047A727B1138,755000,16:16:00,16:16:00,1,
35047A727B1138,755008,16:24:00,16:24:00,2,
35048A727B1138,755000,16:24:00,16:24:00,1,
35048A727B1138,755008,16:32:00,16:32:00,2,
35049A727B1138,755000,16:33:00,16:33:00,1,
35049A727B1138,755008,16:41:00,16:41:00,2,
35050A727B1138,755000,16:41:00,16:41:00,1,
35050A727B1138,755008,16:49:00,16:49:00,2,
35051A727B1138,755000,16:50:00,16:50:00,1,
35051A727B1138,755008,16:58:00,16:58:00,2,
35052A727B1138,755000,16:58:00,16:58:00,1,
35052A727B1138,755008,17:06:00,17:06:00,2,
35053A727B1138,755000,17:07:00,17:07:00,1,
35053A727B1138,755008,17:15:00,17:15:00,2,
35054A727B1138,755000,17:15:00,17:15:00,1,
35054A727B1138,755008,17:23:00,17:23:00,2,
35055A727B1138,755000,17:24:00,17:24:00,1,
35055A727B1138,755008,17:32:00,17:32:00,2,
35056A727B1138,755000,17:32:00,17:32:00,1,
35056A727B1138,755008,17:40:00,17:40:00,2,
35057A727B1138,755000,17:41:00,17:41:00,1,
35057A727B1138,755008,17:49:00,17:49:00,2,
35058A727B1138,755000,17:49:00,17:49:00,1,
35058A727B1138,755008,17:57:00,17:57:00,2,
35059A727B1138,755000,17:58:00,17:58:00,1,
35059A727B1138,755008,18:06:00,18:06:00,2,
35060A727B1138,755000,18:07:00,18:07:00,1,
35060A727B1138,755008,18:15:00,18:15:00,2,
35061A727B1138,755000,18:15:00,18:15:00,1,
35061A727B1138,755008,18:23:00,18:23:00,2,
35062A727B1138,755000,18:32:00,18:32:00,1,
35062A727B1138,755008,18:40:00,18:40:00,2,
35063A727B1138,755000,18:49:00,18:49:00,1,
35063A727B1138,755008,18:57:00,18:57:00,2,
35064A727B1138,755000,19:06:00,19:06:00,1,
35064A727B1138,755008,19:14:00,19:14:00,2,
35065A727B1138,755000,19:23:00,19:23:00,1,
35065A727B1138,755008,19:31:00,19:31:00,2,
35066A727B1138,755000,19:40:00,19:40:00,1,
35066A727B1138,755008,19:48:00,19:48:00,2,
35067A727B1138,755000,19:57:00,19:57:00,1,
35067A727B1138,755008,20:05:00,20:05:00,2,
35068A727B1138,755000,20:15:00,20:15:00,1,
35068A727B1138,755008,20:22:00,20:22:00,2,
35069A727B1138,755000,20:30:00,20:30:00,1,
35069A727B1138,755008,20:37:00,20:37:00,2,
35070A727B1138,755000,20:45:00,20:45:00,1,
35070A727B1138,755008,20:52:00,20:52:00,2,
35071A727B1138,755000,21:00:00,21:00:00,1,
35071A727B1138,755008,21:07:00,21:07:00,2,
35072A727B1138,755000,21:20:00,21:20:00,1,
35072A727B1138,755008,21:27:00,21:27:00,2,
40000A727B1138,755002,09:00:00,09:00:00,1,
40000A727B1138,755004,09:08:00,09:08:00,2,
40000A727B1138,755001,09:20:00,09:20:00,3,Hospital
40000A727B1138,755000,09:30:00,09:30:00,4,
40001A727B1138,755000,09:00:00,09:00:00,1,
40001A727B1138,755001,09:10:00,09:10:00,2,Downtown
40001A727B1138,755002,09:23:00,09:23:00,3,
40001A727B1138,755004,09:31:00,09:31:00,4,
40001A727B1138,755001,09:43:00,09:43:00,5,Hospital
40001A727B1138,755000,09:53:00,09:53:00,6,
40002A727B1138,755000,09:23:00,09:23:00,1,
40002A727B1138,755001,09:33:00,09:33:00,2,Downtown
40002A727B1138,755002,09:46:00,09:46:00,3,
40002A727B1138,755004,09:54:00,09:54:00,4,
40002A727B1138,755001,10:06:00,10:06:00,5,Hospital
40002A727B1138,755000,10:16:00,10:16:00,6,
40003A727B1138,755000,09:40:00,09:40:00,1,
40003A727B1138,755001,09:50:00,09:50:00,2,Downtown
40003A727B1138,755002,10:03:00,10:03:00,3,
40003A727B1138,755004,10:11:00,10:11:00,4,
40003A727B1138,755001,10:23:00,10:23:00,5,Hospital
40003A727B1138,755000,10:33:00,10:33:00,6,
40004A727B1138,755000,10:00:00,10:00:00,1,
40004A727B1138,755001,10:10:00,10:10:00,2,Downtown
40004A727B1138,755002,10:22:00,10:22:00,3,
40004A727B1138,755004,10:27:00,10:27:00,4,
40004A727B1138,755001,10:39:00,10:39:00,5,Hospital
40004A727B1138,755000,10:49:00,10:49:00,6,
40005A727B1138,755000,10:20:00,10:20:00,1,
40005A727B1138,755001,10:30:00,10:30:00,2,Downtown
40005A727B1138,755002,10:42:00,10:42:00,3,
40005A727B1138,755004,10:47:00,10:47:00,4,
40005A727B1138,755001,10:59:00,10:59:00,5,Hospital
40005A727B1138,755000,11:09:00,11:09:00,6,
40006A727B1138,755000,10:40:00,10:40:00,1,
40006A727B1138,755001,10:50:00,10:50:00,2,Downtown
40006A727B1138,755002,11:02:00,11:02:00,3,
