shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
16MAR-425513,130008,47.156424,-122.286375
16MAR-425513,130009,47.156344,-122.286195
16MAR-425513,130010,47.156274,-122.286045
16MAR-425513,130011,47.156054,-122.285705
16MAR-425513,130012,47.155224,-122.284535
16MAR-425513,130013,47.155054,-122.284205
16MAR-425513,130014,47.154954,-122.283945
16MAR-425513,130015,47.154884,-122.283665
16MAR-425513,130016,47.154834,-122.283475
16MAR-425513,130017,47.154794,-122.282975
16MAR-425513,130018,47.154764,-122.281685
16MAR-425513,130019,47.155164,-122.281628
16MAR-425513,130020,47.155155,-122.281387
16MAR-425513,140001,47.155155,-122.281387
16MAR-425513,140002,47.155154,-122.281352
16MAR-425513,140003,47.154981,-122.281072
16MAR-425513,140004,47.154985,-122.280863
16MAR-425513,140005,47.155158,-122.280844
16MAR-425513,140006,47.155451,-122.280782
16MAR-425513,140007,47.155533,-122.281126
16MAR-425513,140008,47.155568,-122.281295
16MAR-425513,140009,47.155512,-122.281568
16MAR-425513,140010,47.155369,-122.281584
16MAR-425513,140011,47.155181,-122.281613
16MAR-425513,140012,47.155164,-122.281628
16MAR-425513,140013,47.154764,-122.281685
16MAR-425513,140014,47.154495,-122.281685
16MAR-425513,150001,47.154495,-122.281685
16MAR-425513,150002,47.153584,-122.281685
16MAR-425513,150003,47.151503,-122.281695
16MAR-425513,160001,47.151503,-122.281695
16MAR-425513,160002,47.151434,-122.281695
16MAR-425513,160003,47.151064,-122.281695
16MAR-425513,160004,47.151074,-122.282335
16MAR-425513,160005,47.151090,-122.282752
16MAR-425513,170001,47.151090,-122.282752
16MAR-425513,170002,47.151114,-122.283395
16MAR-425513,170003,47.151114,-122.283865
16MAR-425513,170004,47.151114,-122.284835
16MAR-425513,170005,47.151122,-122.285985
16MAR-425513,180001,47.151122,-122.285985
16MAR-425513,180002,47.151124,-122.286215
16MAR-425513,180003,47.151124,-122.287735
16MAR-425513,180004,47.151124,-122.288805
16MAR-425513,180005,47.151109,-122.288808
16MAR-425513,180006,47.151002,-122.288814
16MAR-425513,180007,47.150926,-122.288815
16MAR-425513,180008,47.150924,-122.288972
16MAR-425513,180009,47.150916,-122.289112
16MAR-425513,180010,47.150768,-122.289107
16MAR-425513,180011,47.150769,-122.289015
16MAR-425513,190001,47.150769,-122.289015
16MAR-425513,190002,47.150770,-122.288966
16MAR-425513,190003,47.150879,-122.288974
16MAR-425513,190004,47.150924,-122.288972
16MAR-425513,190005,47.150926,-122.288815
16MAR-425513,190006,47.151002,-122.288814
16MAR-425513,190007,47.151109,-122.288808
16MAR-425513,190008,47.151124,-122.288805
16MAR-425513,190009,47.151134,-122.291794
16MAR-425513,200001,47.151134,-122.291794
16MAR-425513,200002,47.151134,-122.291905
16MAR-425513,200003,47.151144,-122.292955
16MAR-425513,200004,47.151152,-122.293632
16MAR-425513,210001,47.151152,-122.293632
16MAR-425513,210002,47.151154,-122.293765
16MAR-425513,210003,47.151154,-122.294285
16MAR-425513,210004,47.151154,-122.294775
16MAR-425513,210005,47.151164,-122.295385
16MAR-425513,210006,47.151164,-122.296505
16MAR-425513,210007,47.151164,-122.296625
16MAR-425513,210008,47.151164,-122.298215
16MAR-425513,210009,47.151134,-122.298475
16MAR-425513,210010,47.151064,-122.298575
16MAR-425513,210011,47.151014,-122.298615
16MAR-425513,210012,47.150904,-122.298665
16MAR-425513,210013,47.149314,-122.298665
16MAR-425513,210014,47.149364,-122.303985
16MAR-425513,210015,47.150164,-122.303985
16MAR-425513,210016,47.150174,-122.303365
16MAR-425513,210017,47.150194,-122.303135
16MAR-425513,210018,47.150224,-122.302915
16MAR-425513,210019,47.150394,-122.302055
16MAR-425513,210020,47.150434,-122.301965
16MAR-425513,210021,47.150524,-122.301905
16MAR-425513,210022,47.151184,-122.301925
16MAR-425513,210023,47.151184,-122.302865
16MAR-425513,210024,47.151184,-122.303897
16MAR-425513,220001,47.151184,-122.303897
16MAR-425513,220002,47.151184,-122.303965
16MAR-425513,220003,47.151704,-122.303985
16MAR-425513,220004,47.153784,-122.303975
16MAR-425513,220005,47.154824,-122.303945
16MAR-425513,220006,47.154824,-122.301896
16MAR-425513,230001,47.154824,-122.301896
16MAR-425513,230002,47.154824,-122.301315
16MAR-425513,230003,47.154824,-122.300095
16MAR-425513,230004,47.154824,-122.299755
16MAR-425513,230005,47.154824,-122.298505
16MAR-425513,230006,47.155414,-122.298505
16MAR-425513,230007,47.155414,-122.298745
16MAR-425513,230008,47.155204,-122.298745
16MAR-425513,230009,47.155134,-122.298765
16MAR-425513,230010,47.155104,-122.298815
16MAR-425513,230011,47.155074,-122.298885
16MAR-425513,230012,47.155054,-122.299125
16MAR-425513,230013,47.155034,-122.299355
16MAR-425513,230014,47.155004,-122.299595
16MAR-425513,230015,47.155004,-122.299755
16MAR-425513,230016,47.155336,-122.299756
16MAR-42598,10001,47.253726,-122.439487
16MAR-42598,10002,47.253314,-122.439385
16MAR-42598,10003,47.252134,-122.439115
16MAR-42598,10004,47.251244,-122.438905
16MAR-42598,10005,47.251364,-122.438185
16MAR-42598,10006,47.250294,-122.437955
16MAR-42598,10007,47.250233,-122.437941
16MAR-42598,20001,47.250233,-122.437941
16MAR-42598,20002,47.249274,-122.437725
16MAR-42598,20003,47.247906,-122.437343
16MAR-42598,30001,47.247906,-122.437343
16MAR-42598,30002,47.247844,-122.437325
16MAR-42598,30003,47.247624,-122.437265
16MAR-42598,30004,47.247234,-122.437175
16MAR-42598,30005,47.247034,-122.437185
16MAR-42598,30006,47.246934,-122.437185
16MAR-42598,30007,47.246874,-122.437185
16MAR-42598,30008,47.246724,-122.437155
16MAR-42598,30009,47.245604,-122.436875
16MAR-42598,30010,47.245434,-122.436825
16MAR-42598,30011,47.245144,-122.436755
16MAR-42598,30012,47.244825,-122.436696
16MAR-42598,40001,47.244825,-122.436696
16MAR-42598,40002,47.244444,-122.436625
16MAR-42598,40003,47.244164,-122.436565
16MAR-42598,40004,47.243974,-122.436515
16MAR-42598,40005,47.243604,-122.436445
16MAR-42598,40006,47.243374,-122.436385
16MAR-42598,40007,47.243084,-122.436325
16MAR-42598,40008,47.242855,-122.436284
16MAR-42598,50001,47.242855,-122.436284
16MAR-42598,50002,47.242034,-122.436135
16MAR-42598,50003,47.241014,-122.435895
16MAR-42598,50004,47.239994,-122.435695
16MAR-42598,50005,47.240014,-122.435535
16MAR-42598,50006,47.240055,-122.435148
16MAR-42598,60001,47.240055,-122.435148
16MAR-42598,60002,47.240094,-122.434785
16MAR-42598,60003,47.240154,-122.434125
16MAR-42598,60004,47.240234,-122.433275
16MAR-42598,60005,47.240249,-122.433112
16MAR-42598,70001,47.240249,-122.433112
16MAR-42598,70002,47.240254,-122.433055
16MAR-42598,70003,47.240264,-122.432935
16MAR-42598,70004,47.240464,-122.430995
16MAR-42598,70005,47.240615,-122.429639
16MAR-42598,80001,47.240615,-122.429639
16MAR-42598,80002,47.240634,-122.429465
16MAR-42598,80003,47.240144,-122.429385
16MAR-42598,80004,47.239944,-122.429345
16MAR-42598,80005,47.239654,-122.429295
16MAR-42598,80006,47.239244,-122.429195
16MAR-42598,80007,47.238764,-122.429095
16MAR-42598,80008,47.238694,-122.429075
16MAR-42598,80009,47.238539,-122.429039
16MAR-42598,90001,47.238539,-122.429039
16MAR-42598,90002,47.237714,-122.428845
16MAR-42598,90003,47.237514,-122.428795
16MAR-42598,90004,47.236918,-122.428656
16MAR-42598,100001,47.236918,-122.428656
16MAR-42598,100002,47.235764,-122.428385
16MAR-42598,100003,47.235294,-122.428275
16MAR-42598,100004,47.235154,-122.428235
16MAR-42598,100005,47.235140,-122.428228
16MAR-42598,110001,47.235140,-122.428228
16MAR-42598,110002,47.235034,-122.428175
16MAR-42598,110003,47.234864,-122.428035
16MAR-42598,110004,47.234734,-122.427885
16MAR-42598,110005,47.234644,-122.427765
16MAR-42598,110006,47.234524,-122.427595
16MAR-42598,110007,47.234414,-122.427435
16MAR-42598,110008,47.234324,-122.427315
16MAR-42598,110009,47.234114,-122.427025
16MAR-42598,110010,47.234004,-122.426845
16MAR-42598,110011,47.233874,-122.426545
16MAR-42598,110012,47.233847,-122.426464
16MAR-42598,120001,47.233847,-122.426464
16MAR-42598,120002,47.233774,-122.426245
16MAR-42598,120003,47.233654,-122.425745
16MAR-42598,120004,47.233524,-122.424735
16MAR-42598,120005,47.233384,-122.423695
16MAR-42598,120006,47.233324,-122.423185
16MAR-42598,120007,47.233294,-122.422855
16MAR-42598,120008,47.233244,-122.422625
16MAR-42598,120009,47.233184,-122.422415
16MAR-42598,120010,47.233104,-122.422215
16MAR-42598,120011,47.232964,-122.421995
16MAR-42598,120012,47.232704,-122.421695
16MAR-42598,120013,47.232625,-122.421640
16MAR-42598,130001,47.232625,-122.421640
16MAR-42598,130002,47.232474,-122.421535
16MAR-42598,130003,47.232384,-122.421475
16MAR-42598,130004,47.232214,-122.421405
16MAR-42598,130005,47.231814,-122.421305
16MAR-42598,130006,47.231504,-122.421235
16MAR-42598,130007,47.230596,-122.421029
16MAR-42598,140001,47.230596,-122.421029
16MAR-42598,140002,47.230534,-122.421015
16MAR-42598,140003,47.230484,-122.421005
16MAR-42598,140004,47.229544,-122.420795
16MAR-42598,140005,47.228764,-122.420625
16MAR-42598,140006,47.228661,-122.420609
16MAR-42598,150001,47.228661,-122.420609
16MAR-42598,150002,47.228574,-122.420595
16MAR-42598,150003,47.228344,-122.420605
16MAR-42598,150004,47.228094,-122.420655
16MAR-42598,150005,47.227744,-122.420755
16MAR-42598,150006,47.227504,-122.420785
16MAR-42598,150007,47.226445,-122.420785
16MAR-42598,160001,47.226445,-122.420785
16MAR-42598,160002,47.226374,-122.420785
16MAR-42598,160003,47.224724,-122.420815
16MAR-42598,160004,47.224527,-122.420817
16MAR-42598,170001,47.224527,-122.420817
16MAR-42598,170002,47.223124,-122.420825
16MAR-42598,170003,47.222799,-122.420828
16MAR-42598,180001,47.222799,-122.420828
16MAR-42598,180002,47.220994,-122.420845
16MAR-42598,190001,47.220994,-122.420845
16MAR-42598,190002,47.220884,-122.420845
16MAR-42598,190003,47.218452,-122.420874
16MAR-42598,200001,47.218452,-122.420874
16MAR-42598,200002,47.218394,-122.420875
16MAR-42598,200003,47.217174,-122.420885
16MAR-42598,200004,47.216804,-122.420885
16MAR-42598,200005,47.216304,-122.420895
16MAR-42598,200006,47.215528,-122.420895
16MAR-42598,210001,47.215528,-122.420895
16MAR-42598,210002,47.215394,-122.420895
16MAR-42598,210003,47.215224,-122.420895
16MAR-42598,210004,47.214454,-122.420895
16MAR-42598,210005,47.213656,-122.420878
16MAR-42598,220001,47.213656,-122.420878
16MAR-42598,220002,47.213554,-122.420875
16MAR-42598,220003,47.212644,-122.420875
16MAR-42598,220004,47.211744,-122.420885
16MAR-42598,220005,47.211544,-122.420883
16MAR-42598,230001,47.211544,-122.420883
16MAR-42598,230002,47.210814,-122.420875
16MAR-42598,230003,47.209894,-122.420875
16MAR-42598,230004,47.209014,-122.420895
16MAR-42598,230005,47.208934,-122.420895
16MAR-42598,230006,47.208800,-122.420895
16MAR-42598,240001,47.208800,-122.420895
16MAR-42598,240002,47.208184,-122.420895
16MAR-42598,240003,47.208104,-122.420895
16MAR-42598,240004,47.207194,-122.420895
16MAR-42598,240005,47.206550,-122.420880
16MAR-42598,250001,47.206550,-122.420880
16MAR-42598,250002,47.206344,-122.420875
16MAR-42598,250003,47.205404,-122.420885
16MAR-42598,250004,47.204526,-122.420876
16MAR-42598,260001,47.204526,-122.420876
16MAR-42598,260002,47.204484,-122.420875
16MAR-42598,260003,47.203594,-122.420885
16MAR-42598,260004,47.202745,-122.420885
16MAR-42598,270001,47.202745,-122.420885
16MAR-42598,270002,47.202644,-122.420885
16MAR-42598,270003,47.201724,-122.420875
16MAR-42598,270004,47.201017,-122.420883
16MAR-42598,280001,47.201017,-122.420883
16MAR-42598,280002,47.200824,-122.420885
16MAR-42598,280003,47.199934,-122.420875
16MAR-42598,280004,47.199004,-122.420895
16MAR-42598,280005,47.198810,-122.420893
16MAR-42598,290001,47.198810,-122.420893
16MAR-42598,290002,47.198114,-122.420885
16MAR-42598,290003,47.197744,-122.420905
16MAR-42598,290004,47.197375,-122.420905
16MAR-42598,300001,47.197375,-122.420905
16MAR-42598,300002,47.197224,-122.420905
16MAR-42598,300003,47.197004,-122.420905
16MAR-42598,300004,47.196264,-122.420905
16MAR-42598,300005,47.195756,-122.420912
16MAR-42598,310001,47.195756,-122.420912
16MAR-42598,310002,47.195534,-122.420915
16MAR-42598,310003,47.195354,-122.420925
16MAR-42598,310004,47.194804,-122.420925
16MAR-42598,310005,47.194044,-122.420935
16MAR-42598,310006,47.192874,-122.420945
16MAR-42598,310007,47.192786,-122.420945
16MAR-42598,320001,47.192786,-122.420945
16MAR-42598,320002,47.191794,-122.420935
16MAR-42598,320003,47.191744,-122.419095
16MAR-42598,320004,47.191738,-122.418318
16MAR-42598,330001,47.191738,-122.418318
16MAR-42598,330002,47.191734,-122.417725
16MAR-42598,330003,47.191734,-122.415625
16MAR-42598,330004,47.191734,-122.415395
16MAR-42598,330005,47.191734,-122.414834
16MAR-42598,340001,47.191734,-122.414834
16MAR-42598,340002,47.191734,-122.413555
16MAR-42598,340003,47.191734,-122.412915
16MAR-42598,340004,47.191734,-122.410375
16MAR-42598,340005,47.191734,-122.410242
16MAR-42598,340006,47.192228,-122.410278
16MAR-42598,340007,47.192227,-122.410345
16MAR-42598,340008,47.192224,-122.410509
16MAR-42598,340009,47.192226,-122.410879
16MAR-42598,340010,47.192232,-122.410977
16MAR-42598,340011,47.192258,-122.411017
16MAR-42598,340012,47.192326,-122.411108
16MAR-42598,340013,47.192485,-122.411114
16MAR-42598,340014,47.192652,-122.411128
16MAR-42598,340015,47.192719,-122.411083
16MAR-42598,340016,47.192754,-122.410917
16MAR-42598,340017,47.192764,-122.410598
16MAR-42598,340018,47.192742,-122.410485
16MAR-45493,10001,47.147939,-122.435428
16MAR-45493,10002,47.148268,-122.435422
16MAR-45493,10003,47.148274,-122.437025
16MAR-45493,10004,47.148984,-122.436995
16MAR-45493,10005,47.149704,-122.436985
16MAR-45493,10006,47.150343,-122.436985
16MAR-45493,20001,47.150343,-122.436985
16MAR-45493,20002,47.150434,-122.436985
16MAR-45493,20003,47.151134,-122.436975
16MAR-45493,20004,47.151369,-122.436968
16MAR-45493,30001,47.151369,-122.436968
16MAR-45493,30002,47.151834,-122.436955
16MAR-45493,30003,47.152544,-122.436945
16MAR-45493,30004,47.153192,-122.436909
16MAR-45493,40001,47.153192,-122.436909
16MAR-45493,40002,47.153264,-122.436905
16MAR-45493,40003,47.153804,-122.436925
16MAR-45493,40004,47.153974,-122.436955
16MAR-45493,40005,47.154204,-122.437045
16MAR-45493,40006,47.154576,-122.437283
16MAR-45493,50001,47.154576,-122.437283
16MAR-45493,50002,47.154704,-122.437365
16MAR-45493,50003,47.155414,-122.437825
16MAR-45493,50004,47.156124,-122.438265
16MAR-45493,50005,47.156344,-122.438385
16MAR-45493,50006,47.156584,-122.438475
16MAR-45493,50007,47.156874,-122.438525
16MAR-45493,50008,47.157434,-122.438585
16MAR-45493,50009,47.157469,-122.438589
16MAR-45493,60001,47.157469,-122.438589
16MAR-45493,60002,47.158114,-122.438645
16MAR-45493,60003,47.158194,-122.438655
16MAR-45493,60004,47.158324,-122.438665
16MAR-45493,60005,47.158434,-122.438675
16MAR-45493,60006,47.158554,-122.438685
16MAR-45493,60007,47.159060,-122.438734
16MAR-45493,70001,47.159060,-122.438734
16MAR-45493,70002,47.159074,-122.438735
16MAR-45493,70003,47.159314,-122.438795
16MAR-45493,70004,47.159444,-122.438855
16MAR-45493,70005,47.159534,-122.438915
16MAR-45493,70006,47.159944,-122.439245
16MAR-45493,70007,47.160654,-122.439805
16MAR-45493,70008,47.161304,-122.440335
16MAR-45493,70009,47.161480,-122.440471
16MAR-45493,80001,47.161480,-122.440471
16MAR-45493,80002,47.161954,-122.440835
16MAR-45493,80003,47.162174,-122.440975
16MAR-45493,80004,47.162534,-122.441115
16MAR-45493,80005,47.162854,-122.441175
16MAR-45493,80006,47.162994,-122.441195
16MAR-45493,80007,47.163114,-122.441205
16MAR-45493,80008,47.163664,-122.441245
16MAR-45493,80009,47.163683,-122.441249
16MAR-45493,90001,47.163683,-122.441249
16MAR-45493,90002,47.163834,-122.441275
16MAR-45493,90003,47.163994,-122.441325
16MAR-45493,90004,47.164254,-122.441495
16MAR-45493,90005,47.164684,-122.441865
16MAR-45493,90006,47.164884,-122.441995
16MAR-45493,90007,47.164907,-122.442003
16MAR-45493,100001,47.164907,-122.442003
16MAR-45493,100002,47.165104,-122.442065
16MAR-45493,100003,47.165334,-122.442085
16MAR-45493,100004,47.165744,-122.442065
16MAR-45493,100005,47.165874,-122.442065
16MAR-45493,100006,47.166454,-122.442055
16MAR-45493,100007,47.166786,-122.442044
16MAR-45493,110001,47.166786,-122.442044
16MAR-45493,110002,47.167034,-122.442035
16MAR-45493,110003,47.167384,-122.442025
16MAR-45493,110004,47.167774,-122.442025
16MAR-45493,110005,47.167884,-122.442065
16MAR-45493,110006,47.167964,-122.442115
16MAR-45493,110007,47.168154,-122.442295
16MAR-45493,110008,47.168244,-122.442405
16MAR-45493,110009,47.168424,-122.442815
16MAR-45493,110010,47.168544,-122.443065
16MAR-45493,110011,47.168634,-122.443155
16MAR-45493,110012,47.168724,-122.443235
16MAR-45493,110013,47.168834,-122.443285
16MAR-45493,110014,47.168944,-122.443305
16MAR-45493,110015,47.169174,-122.443295
16MAR-45493,110016,47.170074,-122.443325
16MAR-45493,110017,47.170290,-122.443325
16MAR-45493,120001,47.170290,-122.443325
16MAR-45493,120002,47.172854,-122.443325
16MAR-45493,120003,47.173724,-122.443295
16MAR-45493,120004,47.173842,-122.443296
16MAR-45493,130001,47.173842,-122.443296
16MAR-45493,130002,47.175544,-122.443305
16MAR-45493,130003,47.175573,-122.443305
16MAR-45493,140001,47.175573,-122.443305
16MAR-45493,140002,47.177364,-122.443295
16MAR-45493,140003,47.177540,-122.443290
16MAR-45493,150001,47.177540,-122.443290
16MAR-45493,150002,47.178986,-122.443248
16MAR-45493,160001,47.178986,-122.443248
16MAR-45493,160002,47.179084,-122.443245
16MAR-45493,160003,47.179174,-122.443245
16MAR-45493,160004,47.181004,-122.443225
16MAR-45493,160005,47.181240,-122.443227
16MAR-45493,170001,47.181240,-122.443227
16MAR-45493,170002,47.182244,-122.443235
16MAR-45493,170003,47.182565,-122.443238
16MAR-45493,180001,47.182565,-122.443238
16MAR-45493,180002,47.184624,-122.443255
16MAR-45493,180003,47.184796,-122.443262
16MAR-45493,190001,47.184796,-122.443262
16MAR-45493,190002,47.186434,-122.443325
16MAR-45493,190003,47.186628,-122.443322
16MAR-45493,200001,47.186628,-122.443322
16MAR-45493,200002,47.188174,-122.443295
16MAR-45493,200003,47.188274,-122.443305
16MAR-45493,200004,47.188504,-122.443305
16MAR-45493,210001,47.188504,-122.443305
16MAR-45493,210002,47.189154,-122.443305
16MAR-45493,210003,47.190084,-122.443295
16MAR-45493,210004,47.190309,-122.443288
16MAR-45493,220001,47.190309,-122.443288
16MAR-45493,220002,47.190994,-122.443265
16MAR-45493,220003,47.191894,-122.443265
16MAR-45493,220004,47.192063,-122.443262
16MAR-45493,230001,47.192063,-122.443262
16MAR-45493,230002,47.193714,-122.443225
16MAR-45493,230003,47.193949,-122.443225
16MAR-45493,240001,47.193949,-122.443225
16MAR-45493,240002,47.195534,-122.443225
16MAR-45493,240003,47.195743,-122.443221
16MAR-45493,250001,47.195743,-122.443221
16MAR-45493,250002,47.196524,-122.443205
16MAR-45493,250003,47.197524,-122.443205
16MAR-45493,250004,47.197586,-122.443206
16MAR-45493,260001,47.197586,-122.443206
16MAR-45493,260002,47.199174,-122.443225
16MAR-45493,260003,47.199490,-122.443222
16MAR-45493,270001,47.199490,-122.443222
16MAR-45493,270002,47.201844,-122.443195
16MAR-45493,270003,47.201925,-122.443196
16MAR-45493,280001,47.201925,-122.443196
16MAR-45493,280002,47.203654,-122.443205
16MAR-45493,280003,47.203867,-122.443205
16MAR-45493,290001,47.203867,-122.443205
16MAR-45493,290002,47.206444,-122.443205
16MAR-45493,290003,47.206664,-122.443204
16MAR-45493,300001,47.206664,-122.443204
16MAR-45493,300002,47.208244,-122.443195
16MAR-45493,300003,47.208449,-122.443197
16MAR-45493,310001,47.208449,-122.443197
16MAR-45493,310002,47.209924,-122.443205
16MAR-45493,310003,47.209984,-122.443205
16MAR-45493,310004,47.210172,-122.443205
16MAR-45493,320001,47.210172,-122.443205
16MAR-45493,320002,47.210654,-122.443205
16MAR-45493,320003,47.211774,-122.443205
16MAR-45493,320004,47.211971,-122.443204
16MAR-45493,330001,47.211971,-122.443204
16MAR-45493,330002,47.212914,-122.443195
16MAR-45493,330003,47.213094,-122.443195
16MAR-45493,330004,47.213344,-122.443215
16MAR-45493,330005,47.213494,-122.443235
16MAR-45493,330006,47.213564,-122.443245
16MAR-45493,330007,47.213606,-122.443251
16MAR-45493,340001,47.213606,-122.443251
16MAR-45493,340002,47.213644,-122.443255
16MAR-45493,340003,47.213834,-122.443315
16MAR-45493,340004,47.214024,-122.443395
16MAR-45493,340005,47.214254,-122.443505
16MAR-45493,340006,47.214364,-122.443565
16MAR-45493,340007,47.214474,-122.443635
16MAR-45493,340008,47.214624,-122.443765
16MAR-45493,340009,47.215092,-122.444301
16MAR-45493,350001,47.215092,-122.444301
16MAR-45493,350002,47.215184,-122.444405
16MAR-45493,350003,47.215334,-122.444555
16MAR-45493,350004,47.215494,-122.444695
16MAR-45493,350005,47.215584,-122.444755
16MAR-45493,350006,47.215664,-122.444795
16MAR-45493,350007,47.215794,-122.444855
16MAR-45493,350008,47.216004,-122.444895
16MAR-45493,350009,47.216204,-122.444915
16MAR-45493,350010,47.216444,-122.444915
16MAR-45493,350011,47.216714,-122.444898
16MAR-45493,360001,47.216714,-122.444898
16MAR-45493,360002,47.216764,-122.444895
16MAR-45493,360003,47.218303,-122.444866
16MAR-45493,370001,47.218303,-122.444866
16MAR-45493,370002,47.218354,-122.444865
16MAR-45493,370003,47.219954,-122.444845
16MAR-45493,370004,47.220864,-122.444815
16MAR-45493,370005,47.220944,-122.444805
16MAR-45493,370006,47.221434,-122.444775
16MAR-45493,370007,47.221744,-122.444745
16MAR-45493,370008,47.222079,-122.444745
16MAR-45493,380001,47.222079,-122.444745
16MAR-45493,380002,47.222304,-122.444745
16MAR-45493,380003,47.222994,-122.444755
16MAR-45493,380004,47.223074,-122.444755
16MAR-45493,380005,47.224684,-122.444745
16MAR-45493,380006,47.224953,-122.444739
16MAR-45493,390001,47.224953,-122.444739
16MAR-45493,390002,47.226324,-122.444705
16MAR-45493,390003,47.226824,-122.444705
16MAR-45493,390004,47.227164,-122.444695
16MAR-45493,390005,47.227704,-122.444675
16MAR-45493,390006,47.227785,-122.444673
16MAR-45493,400001,47.227785,-122.444673
16MAR-45493,400002,47.228054,-122.444665
16MAR-45493,400003,47.228444,-122.444645
16MAR-45493,400004,47.228574,-122.444625
16MAR-45493,400005,47.228734,-122.444575
16MAR-45493,400006,47.228864,-122.444525
16MAR-45493,400007,47.229024,-122.444445
16MAR-45493,400008,47.229134,-122.444365
16MAR-45493,400009,47.229354,-122.444145
16MAR-45493,400010,47.229634,-122.443835
16MAR-45493,400011,47.229774,-122.443685
16MAR-45493,400012,47.229934,-122.443555
16MAR-45493,400013,47.230044,-122.443475
16MAR-45493,400014,47.230144,-122.443415
16MAR-45493,400015,47.230374,-122.443305
16MAR-45493,400016,47.230504,-122.443245
16MAR-45493,400017,47.230644,-122.443195
16MAR-45493,400018,47.230774,-122.443145
16MAR-45493,400019,47.230964,-122.443095
16MAR-45493,400020,47.231324,-122.442945
16MAR-45493,400021,47.231494,-122.442885
16MAR-45493,400022,47.231724,-122.442795
16MAR-45493,400023,47.231934,-122.442755
16MAR-45493,400024,47.232194,-122.442725
16MAR-45493,400025,47.232424,-122.442715
16MAR-45493,400026,47.232454,-122.442715
16MAR-45493,400027,47.232624,-122.442735
16MAR-45493,400028,47.232964,-122.442795
16MAR-45493,400029,47.233504,-122.442905
16MAR-45493,400030,47.233804,-122.442985
16MAR-45493,400031,47.234164,-122.443125
16MAR-45493,400032,47.234814,-122.443355
16MAR-45493,400033,47.235274,-122.443465
16MAR-45493,400034,47.235504,-122.443515
16MAR-45493,400035,47.235984,-122.443625
16MAR-45493,400036,47.236194,-122.443677
16MAR-45493,410001,47.236194,-122.443677
16MAR-45493,410002,47.238054,-122.444135
16MAR-45493,410003,47.238508,-122.444235
16MAR-45493,420001,47.238508,-122.444235
16MAR-45493,420002,47.240765,-122.444727
16MAR-45493,430001,47.240765,-122.444727
16MAR-45493,430002,47.240894,-122.444755
16MAR-45493,430003,47.242174,-122.445045
16MAR-45493,430004,47.244144,-122.445504
16MAR-45493,440001,47.244144,-122.445504
16MAR-45493,440002,47.244234,-122.445525
16MAR-45493,440003,47.245264,-122.445745
16MAR-45493,440004,47.246016,-122.445920
16MAR-45493,450001,47.246016,-122.445920
16MAR-45493,450002,47.246294,-122.445985
16MAR-45493,450003,47.246994,-122.446115
16MAR-45493,450004,47.247324,-122.446175
16MAR-45493,450005,47.248247,-122.446429
16MAR-45493,460001,47.248247,-122.446429
16MAR-45493,460002,47.248344,-122.446455
16MAR-45493,460003,47.249384,-122.446655
16MAR-45493,460004,47.250424,-122.446925
16MAR-45493,460005,47.250696,-122.446985
16MAR-45493,470001,47.250696,-122.446985
16MAR-45493,470002,47.251434,-122.447145
16MAR-45493,470003,47.252454,-122.447385
16MAR-45493,470004,47.253411,-122.447609
16MAR-45493,480001,47.253411,-122.447609
16MAR-45493,480002,47.253484,-122.447625
16MAR-45493,480003,47.254514,-122.447855
16MAR-45493,480004,47.254561,-122.447428
16MAR-45493,490001,47.254561,-122.447428
16MAR-45493,490002,47.254674,-122.446385
16MAR-45493,490003,47.254810,-122.445102
16MAR-45493,500001,47.254810,-122.445102
16MAR-45493,500002,47.254834,-122.444875
16MAR-45493,500003,47.254904,-122.444135
16MAR-45493,500004,47.254957,-122.443601
16MAR-45493,510001,47.254957,-122.443601
16MAR-45493,510002,47.254974,-122.443425
16MAR-45493,510003,47.255034,-122.442695
16MAR-45493,510004,47.255094,-122.441995
16MAR-45493,510005,47.255164,-122.441265
16MAR-45493,510006,47.255175,-122.441186
16MAR-45493,520001,47.255175,-122.441186
16MAR-45493,520002,47.255224,-122.440845
16MAR-45493,520003,47.255264,-122.440555
16MAR-45493,520004,47.255284,-122.440345
16MAR-45493,520005,47.255324,-122.439875
16MAR-45493,520006,47.254476,-122.439672
16MAR-45597,10001,47.255038,-122.439806
16MAR-45597,10002,47.255324,-122.439875
16MAR-45597,10003,47.255284,-122.440345
16MAR-45597,10004,47.255264,-122.440555
16MAR-45597,10005,47.255224,-122.440845
16MAR-45597,10006,47.255178,-122.441170
16MAR-45597,20001,47.255178,-122.441170
16MAR-45597,20002,47.255164,-122.441265
16MAR-45597,20003,47.255094,-122.441995
16MAR-45597,20004,47.255034,-122.442695
16MAR-45597,20005,47.254988,-122.443262
16MAR-45597,30001,47.254988,-122.443262
16MAR-45597,30002,47.254974,-122.443425
16MAR-45597,30003,47.254904,-122.444135
16MAR-45597,30004,47.254834,-122.444875
16MAR-45597,30005,47.254788,-122.445306
16MAR-45597,40001,47.254788,-122.445306
16MAR-45597,40002,47.254674,-122.446385
16MAR-45597,40003,47.254514,-122.447855
16MAR-45597,40004,47.253559,-122.447642
16MAR-45597,50001,47.253559,-122.447642
16MAR-45597,50002,47.253484,-122.447625
16MAR-45597,50003,47.252454,-122.447385
16MAR-45597,50004,47.251434,-122.447145
