Vehicle_Id,Timestamp,Trip_Id,Route_Id,Latitude,Longitude
6998,1459473862,[],[],47.75718,-122.1548
4198,1459575526,[],[],47.599194,-122.32745
4328,1459583465,[],[],47.599197,-122.32946
2671,1459667748,[],[],47.700798,-122.328476
2685,1459558406,[],[],47.75555,-122.31347
2448,1459559283,[],[],47.472805,-122.21271
2890,1459563506,[],[],47.668655,-122.39264
7132,1459730692,30942096,100264,47.60308,-122.331696
6082,1459561965,[],[],47.62659,-122.33361
7069,1459667510,[],[],47.637444,-122.27711
2773,1459730677,30941667,100263,47.529346,-122.26999
6816,1459556923,[],[],47.545982,-122.019936
2886,1459730550,30903932,100252,47.65294,-122.34256
2326,1459663287,[],[],47.639645,-122.401
3656,1459641830,[],[],47.700436,-122.36461
3741,1459730658,30772322,100204,47.733955,-122.31311
1131,1459565245,[],[],47.68397,-122.20441
4507,1459565343,[],[],47.607292,-122.320755
4207,1459561047,[],[],47.60799,-122.33618
6831,1459561164,[],[],47.655537,-122.07739
2664,1459730610,30772420,100221,47.702503,-122.32741
2713,1459632192,[],[],47.47039,-122.34593
6215,1459643574,[],[],47.774174,-122.343216
2730,1459730651,31061166,102574,47.588226,-122.323524
6940,1459556826,[],[],47.67855,-122.2636
4351,1459589407,[],[],47.6006,-122.33027
7086,1459492940,[],[],47.583206,-122.38647
7234,1459730596,30898866,100126,47.75851,-122.241196
2610,1459564950,[],[],47.759907,-122.190674
7001,1459730579,30940748,100039,47.59919,-122.32355
7056,1459569220,[],[],47.296177,-122.36094
2601,1459673651,[],[],47.599194,-122.32803
4180,1459557987,[],[],47.619946,-122.315994
7079,1459609368,[],[],47.60961,-122.33767
6961,1459730650,30772158,100221,47.673923,-122.321526
4221,1459587682,[],[],47.605385,-122.32075
2788,1459730590,30940905,100210,47.538906,-122.283516
2309,1459560887,[],[],47.606174,-122.33452
4213,1459563261,[],[],47.599194,-122.32803
2333,1459556023,[],[],47.598824,-122.328995
7209,1459568548,[],[],47.529507,-122.03655
4243,1459562281,[],[],47.661297,-122.31729
6062,1459556704,[],[],47.774548,-122.34197
2414,1459555105,[],[],47.315163,-122.31444
7095,1459730671,30974038,100024,47.56799,-122.36329
3755,1459608983,[],[],47.538876,-122.284676
3629,1459564102,[],[],47.70133,-122.323456
6822,1459556922,[],[],47.58041,-122.15307
4217,1459581062,[],[],47.604584,-122.32075
6897,1459584585,[],[],47.743774,-122.18339
2492,1459648629,[],[],47.60024,-122.32766
6104,1459722996,[],[],47.498047,-122.20107
7208,1459562845,[],[],47.568523,-122.17451
3649,1459558180,[],[],47.61038,-122.341446
7259,1459564930,[],[],47.30565,-122.230705
6969,1459562187,[],[],47.754475,-122.16264
3636,1459730616,30903628,100161,47.58859,-122.28608
3341,1459564226,[],[],47.585583,-122.191185
4310,1459558421,[],[],47.61276,-122.3415
7127,1459577321,[],[],47.658386,-122.40316
6208,1459730611,30909841,102615,47.684147,-122.34449
6853,1459560263,[],[],47.580406,-122.15297
2532,1459672874,[],[],47.46398,-122.28801
4375,1459558362,[],[],47.606174,-122.30992
1180,1459566889,[],[],47.64377,-122.1333
2627,1459730597,30908983,100229,47.742786,-122.353226
2317,1459730534,30978835,100225,47.650578,-122.30594
2787,1459730672,30909583,100101,47.53657,-122.376595
7167,1459730590,29664878,100469,47.38344,-122.23238
6943,1459556628,[],[],47.75933,-122.2417
4344,1459584525,[],[],47.608402,-122.33656
4244,1459562827,[],[],47.606274,-122.33461
1103,1459580110,[],[],47.581,-122.141624
3601,1459560663,[],[],47.690586,-122.38421
7014,1459658369,[],[],47.315327,-122.18723
2327,1459587848,[],[],47.6006,-122.33027
2432,1459559948,[],[],47.641068,-122.30206
2745,1459559061,[],[],47.718937,-122.32358
6995,1459576087,[],[],47.74199,-122.188065
6042,1459730694,30909286,102576,47.521034,-122.36873
2684,1459672255,[],[],47.702103,-122.32739
7082,1459730638,30940840,100210,47.572308,-122.30837
3699,1459666931,[],[],47.600376,-122.33027
1108,1459730578,30899027,100139,47.631218,-122.106926
6005,1459730538,29664623,100512,47.408855,-122.29804
3712,1459662770,[],[],47.57591,-122.41103
3620,1459730251,[],[],47.6218,-122.356735
2810,1459671008,[],[],47.599205,-122.31491
4197,1459564204,[],[],47.599194,-122.32758
7148,1459730676,29664486,100072,47.321655,-122.19937
2449,1459730691,30903416,100132,47.617825,-122.35133
2705,1459683915,[],[],47.600243,-122.33028
6093,1459559582,[],[],47.77455,-122.34129
3642,1459730672,30904397,100030,47.469715,-122.33739
2612,1459730634,30941879,100447,47.66227,-122.31536
2464,1459730178,[],[],47.686092,-122.336754
6960,1459730675,30772401,100221,47.607285,-122.33567
3608,1459730599,30771929,100269,47.66839,-122.273636
3421,1459578565,[],[],47.527622,-122.0385
7118,1459730590,30941215,100028,47.637474,-122.35694
2641,1459626091,[],[],47.589005,-122.32597
6872,1459730659,29664818,100003,47.47252,-122.21384
2447,1459730519,30903867,100252,47.675785,-122.28521
4368,1459586247,[],[],47.609188,-122.2894
3743,1459730531,31036719,100203,47.707268,-122.33397
3655,1459562242,[],[],47.56114,-122.38773
7240,1459651767,[],[],47.676197,-122.19692
6902,1459726156,[],[],47.602467,-122.33113
3759,1459667046,[],[],47.503094,-122.17644
6989,1459557982,[],[],47.714897,-122.18103
7192,1459658511,[],[],47.317654,-122.303154
6826,1459558001,[],[],47.660755,-122.09464
3690,1459730696,30771940,100269,47.66845,-122.27721
3534,1459555482,[],[],47.614326,-122.19094
6058,1459730697,30909936,102615,47.60167,-122.33016
6829,1459558366,[],[],47.45573,-122.15256
2640,1459730599,30941882,100447,47.61522,-122.32552
6857,1459558448,[],[],47.29522,-122.304985
6980,1459556988,[],[],47.599445,-122.32767
3541,1459525926,[],[],47.645767,-122.132286
6008,1459730537,29664624,100512,47.317623,-122.30334
2677,1459683407,[],[],47.5924,-122.32811
6836,1459554083,[],[],47.598778,-122.32767
6813,1459476219,[],[],47.66042,-122.094315
7063,1459730513,30910233,100249,47.59349,-122.31728
6097,1459661211,[],[],47.31744,-122.304
2382,1459559661,[],[],47.75874,-122.24134
2324,1459555947,[],[],47.47046,-122.33614
6025,1459730694,30897440,102548,47.615574,-122.19536
6063,1459622732,[],[],47.643795,-122.347336
2655,1459730692,30909098,100101,47.57981,-122.33053
3736,1459719816,[],[],47.78482,-122.31125
4374,1459563402,[],[],47.59919,-122.31758
2888,1459730098,[],[],47.62458,-122.3564
6020,1459558946,[],[],47.61734,-122.18872
7212,1459730655,30898985,100162,47.615433,-122.19439
2729,1459730677,31061108,102574,47.702503,-122.32741
4367,1459588390,[],[],47.598984,-122.31722
7030,1459561483,[],[],47.66376,-122.353966
7258,1459562227,[],[],47.358086,-122.12273
7099,1459638410,[],[],47.60961,-122.33767
1127,1459568643,[],[],47.75719,-122.151436
2529,1459557967,[],[],47.4888,-122.17489
2339,1459555260,[],[],47.64003,-122.40099
2648,1459660409,[],[],47.46977,-122.33697
2620,1459662366,[],[],47.72185,-122.29372
7249,1459651988,[],[],47.53126,-122.0365
6904,1459558363,[],[],47.75615,-122.15553
2774,1459561304,[],[],47.679432,-122.26362
6856,1459697993,[],[],47.462868,-122.25703
7017,1459730592,30941253,100089,47.612152,-122.28175
3669,1459660595,[],[],47.73394,-122.311745
4210,1459568849,[],[],47.59919,-122.325035
7024,1459667210,[],[],47.38541,-122.23231
2657,1459567049,[],[],47.758606,-122.24123
3302,1459563870,[],[],47.57773,-122.169426
6913,1459559665,[],[],47.647522,-122.05594
7223,1459729698,[],[],47.6027,-122.18496
6938,1459648865,[],[],47.612995,-122.33329
7126,1459730591,30942064,100264,47.625526,-122.33437
4203,1459568068,[],[],47.60445,-122.32066
7131,1459730596,30941439,100018,47.629105,-122.30727
6874,1459648208,[],[],47.38666,-122.23777
6929,1459595765,[],[],47.445885,-122.29612
4514,1459570646,[],[],47.599186,-122.32221
3486,1459559387,[],[],47.6569,-122.31205
6933,1459663749,[],[],47.641296,-122.19632
3662,1459730490,30772126,100254,47.674877,-122.29026
2731,1459730519,31061165,102574,47.70281,-122.327415
4347,1459563461,[],[],47.60794,-122.2895
4301,1459581587,[],[],47.599197,-122.328545
2461,1459569524,[],[],47.470463,-122.33596
2656,1459470841,[],[],47.687202,-122.28525
3615,1459666566,[],[],47.733814,-122.30002
7100,1459730659,30941334,100089,47.612946,-122.30185
2350,1459583850,[],[],47.751976,-122.21797
4181,1459562887,[],[],47.599194,-122.327995
7138,1459572809,[],[],47.274307,-122.22404
4257,1459563485,[],[],47.622894,-122.32092
2694,1459670854,[],[],47.599197,-122.328156
6922,1459558325,[],[],47.479717,-122.210594
7145,1459664373,[],[],47.469967,-122.337456
7081,1459729550,[],[],47.611378,-122.28935
2767,1459730691,30940839,100210,47.592716,-122.31728
4188,1459559948,[],[],47.571728,-122.30819
6848,1459628645,[],[],47.74377,-122.17972
2645,1459567781,[],[],47.521038,-122.369576
6865,1459559268,[],[],47.450024,-122.13842
4313,1459559841,[],[],47.613064,-122.316216
4321,1459582188,[],[],47.599194,-122.32803
7152,1459730553,29664907,100469,47.27195,-122.2273
2809,1459668834,[],[],47.521034,-122.36632
2353,1459560321,[],[],47.69019,-122.28676
6988,1459475001,[],[],47.658287,-122.09116
6041,1459730634,30909913,102615,47.600037,-122.33135
4216,1459572426,[],[],47.60618,-122.32075
2726,1459727578,[],[],47.72665,-122.35555
7172,1459521680,[],[],47.60763,-122.33394
3628,1459560885,[],[],47.599194,-122.32663
7215,1459560946,[],[],47.75845,-122.24975
3676,1459568610,[],[],47.73348,-122.296524
3609,1459653612,[],[],47.732105,-122.31086
2554,1459726435,[],[],47.604286,-122.33586
3416,1459560486,[],[],47.65105,-122.308624
2703,1459729033,[],[],47.47,-122.3369
2662,1459580805,[],[],47.761875,-122.192406
2609,1459666590,[],[],47.700195,-122.32847
2669,1459683327,[],[],47.609917,-122.337944
7176,1459534963,[],[],47.38514,-122.23259
4385,1459551344,[],[],47.60713,-122.30503
6959,1459648349,[],[],47.48119,-122.20365
6079,1459730673,30909236,102576,47.571407,-122.36818
2303,1459584090,[],[],47.62458,-122.35659
4354,1459587607,[],[],47.6008,-122.33027
1116,1459567605,[],[],47.67686,-122.12432
4369,1459564281,[],[],47.60053,-122.33027
6869,1459581248,[],[],47.71929,-122.29745
2725,1459730538,30940965,100019,47.612633,-122.34328
2506,1459557584,[],[],47.7244,-122.31266
6105,1459730657,29665437,102619,47.49562,-122.206024
4359,1459559781,[],[],47.599194,-122.328064
2878,1459608166,[],[],47.57772,-122.29653
7085,1459574128,[],[],47.48065,-122.20779
6096,1459724938,[],[],47.46513,-122.287025
2531,1459560641,[],[],47.523315,-122.27815
2793,1459730591,30941880,100447,47.66227,-122.31536
6059,1459646252,[],[],47.648125,-122.37676
2319,1459567908,[],[],47.6407,-122.277565
2514,1459581727,[],[],47.63445,-122.27998
6910,1459559886,[],[],47.742912,-122.18684
6950,1459730570,29664786,100045,47.38673,-122.24671
7002,1459730579,30942065,100264,47.600525,-122.32898
2808,1459730674,30941081,100224,47.661346,-122.32441
2895,1459730552,30978906,100225,47.677315,-122.3232
6080,1459669390,[],[],47.774166,-122.34045
2469,1459564003,[],[],47.487644,-122.14834
3648,1459557802,[],[],47.561142,-122.389786
4505,1459586264,[],[],47.608505,-122.320755
3682,1459729779,[],[],47.70857,-122.31902
6983,1459560726,[],[],47.4804,-122.20782
2633,1459713397,[],[],47.703163,-122.327255
4236,1459583222,[],[],47.60741,-122.320755
6916,1459559667,[],[],47.580433,-122.15187
6092,1459730137,[],[],47.774536,-122.34251
2402,1459651249,[],[],47.60218,-122.33087
6035,1459580249,[],[],47.676662,-122.124916
2524,1459730658,30903782,100228,47.653164,-122.31227
7009,1459730677,29664429,100073,47.289185,-122.33463
3715,1459660707,[],[],47.590435,-122.14273
2346,1459559861,[],[],47.75158,-122.334755
3724,1459730557,30898908,100113,47.62904,-122.143074
9616,1459474496,[],[],47.75793,-122.18218
2374,1459557482,[],[],47.771343,-122.39202
6973,1459730530,29664844,100005,47.571552,-122.32594
6858,1459560543,[],[],47.411793,-122.24942
3654,1459730638,30904227,100151,47.67956,-122.32463
3333,1459558568,[],[],47.581135,-122.14181
2647,1459557480,[],[],47.69038,-122.3553
7130,1459560045,[],[],47.64273,-122.40097
7094,1459669690,[],[],47.612923,-122.29183
7125,1459668675,[],[],47.61523,-122.32149
3259,1459560321,[],[],47.53804,-122.03661
2638,1459669128,[],[],47.613674,-122.32077
2753,1459558701,[],[],47.77178,-122.39156
3687,1459666894,[],[],47.723587,-122.29289
4376,1459567090,[],[],47.599277,-122.30286
7015,1459571509,[],[],47.469967,-122.337456
2724,1459606888,[],[],47.612556,-122.34116
6889,1459563008,[],[],47.61555,-122.19577
3707,1459651568,[],[],47.67677,-122.20344
7064,1459563167,[],[],47.523304,-122.26809
7101,1459730657,30940781,100039,47.578346,-122.29105
7197,1459566661,[],[],47.361446,-122.02099
2462,1459561424,[],[],47.686157,-122.25719
4251,1459554525,[],[],47.599197,-122.32838
7198,1459579628,[],[],47.35899,-122.0298
4193,1459557601,[],[],47.611366,-122.32028
6217,1459679770,[],[],47.625664,-122.33857
7214,1459556401,[],[],47.757614,-122.24978
2887,1459729278,[],[],47.675785,-122.27865
6877,1459709230,[],[],47.70278,-122.327415
6002,1459729493,[],[],47.46382,-122.28756
7175,1459574161,[],[],47.469994,-122.33744
2389,1459673908,[],[],47.67579,-122.28456
4164,1459577346,[],[],47.599194,-122.32743
7098,1459558767,[],[],47.38655,-122.31317
3735,1459730659,29665032,100230,47.53698,-122.26777
2704,1459667366,[],[],47.745327,-122.355705
2719,1459668466,[],[],47.661304,-122.367004
2396,1459559941,[],[],47.29898,-122.360916
2718,1459666469,[],[],47.599194,-122.32803
3600,1459580066,[],[],47.69057,-122.39337
2628,1459730517,30941001,100019,47.470417,-122.34118
4336,1459581301,[],[],47.633133,-122.312485
2892,1459569248,[],[],47.67579,-122.27952
3616,1459659110,[],[],47.683033,-122.27649
6981,1459562026,[],[],47.30076,-122.30312
2367,1459557746,[],[],47.315796,-122.30354
6028,1459476882,[],[],47.676804,-122.12555
6834,1459640727,[],[],47.636475,-122.225685
7139,1459730579,29664465,100072,47.317444,-122.305084
6064,1459660370,[],[],47.625717,-122.33517
6098,1459730179,[],[],47.46866,-122.337685
3516,1459561320,[],[],47.590557,-122.14642
2453,1459573069,[],[],47.67595,-122.274216
1101,1459573521,[],[],47.584846,-122.142815
6201,1459559321,[],[],47.5211,-122.380974
2603,1459558587,[],[],47.69094,-122.39851
2393,1459567805,[],[],47.313023,-122.299286
6110,1459730652,30909338,102581,47.64497,-122.37622
4309,1459578424,[],[],47.624256,-122.31261
2408,1459561206,[],[],47.305916,-122.301384
7250,1459470558,[],[],47.312466,-122.30032
6882,1459562042,[],[],47.605347,-122.33364
6901,1459710211,[],[],47.70156,-122.32848
7060,1459565530,[],[],47.31767,-122.303185
7257,1459556646,[],[],47.360546,-122.12299
2546,1459717829,[],[],47.60075,-122.32766
7038,1459730677,30910234,100249,47.526905,-122.33174
7057,1459730578,29664452,100072,47.304264,-122.229805
1117,1459562022,[],[],47.56852,-122.14218
6880,1459560102,[],[],47.722637,-122.29332
6896,1459560303,[],[],47.714878,-122.1819
2613,1459730631,30909551,100101,47.531612,-122.37663
6060,1459644089,[],[],47.603832,-122.33238
7041,1459660828,[],[],47.469994,-122.33744
2783,1459730596,30941742,100263,47.562893,-122.28786
2775,1459675515,[],[],47.599194,-122.32803
2455,1459659666,[],[],47.577522,-122.29655
4384,1459458096,[],[],47.599194,-122.32595
6216,1459730559,30909288,102576,47.56114,-122.38712
2894,1459730530,30978838,100225,47.690575,-122.39829
6827,1459565689,[],[],47.764046,-122.193344
2302,1459730197,[],[],47.67579,-122.284134
2545,1459563989,[],[],47.70222,-122.32715
7097,1459730532,30942063,100264,47.65599,-122.3137
6871,1459533580,[],[],47.61416,-122.33173
2727,1459650088,[],[],47.605385,-122.32075
2488,1459554902,[],[],47.732315,-122.34827
3667,1459672449,[],[],47.703144,-122.32346
6909,1459667389,[],[],47.743774,-122.17881
3742,1459730557,30772355,100205,47.77177,-122.39213
7171,1459650951,[],[],47.469563,-122.33763
7008,1459556184,[],[],47.702953,-122.374084
4185,1459558244,[],[],47.596504,-122.317245
6966,1459487418,[],[],47.73392,-122.31015
2607,1459668390,[],[],47.599194,-122.32744
1125,1459570906,[],[],47.493923,-121.78809
7153,1459663230,[],[],47.387047,-122.31316
3683,1459617546,[],[],47.724255,-122.29267
6107,1459667550,[],[],47.46625,-122.339195
3721,1459730697,29665015,100230,47.56334,-122.312874
6862,1459557008,[],[],47.315186,-122.34831
7084,1459580807,[],[],47.461567,-122.25089
6931,1459558904,[],[],47.757137,-122.15487
2874,1459730636,30903931,100252,47.678585,-122.325134
2513,1459663006,[],[],47.599064,-122.30223
3647,1459730537,30903605,100194,47.604214,-122.33273
6023,1459730678,30897416,102548,47.6173,-122.18507
3622,1459730532,30904360,100030,47.531727,-122.34678
6935,1459730690,31061186,102574,47.588238,-122.32234
6114,1459730673,30909289,102576,47.571728,-122.36925
6888,1459730652,30897837,100146,47.67586,-122.20336
4227,1459562300,[],[],47.614487,-122.320786
4339,1459582746,[],[],47.60838,-122.33654
2739,1459561206,[],[],47.71736,-122.32353
7232,1459730596,30898800,100127,47.67586,-122.20336
6820,1459582228,[],[],47.761684,-122.19268
6056,1459722737,[],[],47.77455,-122.34135
6072,1459677212,[],[],47.774166,-122.33783
2555,1459730633,30978905,100225,47.69056,-122.34436
6202,1459524683,[],[],47.60196,-122.330666
7046,1459556940,[],[],47.365803,-122.16544
3750,1459666647,[],[],47.576244,-122.41334
7027,1459471803,[],[],47.59011,-122.28652
4504,1459581402,[],[],47.599186,-122.32233
4346,1459579866,[],[],47.632084,-122.30723
6993,1459574861,[],[],47.598427,-122.32809
7202,1459574126,[],[],47.574875,-122.16951
2394,1459558487,[],[],47.30025,-122.3609
4235,1459466581,[],[],47.611492,-122.336914
2552,1459582502,[],[],47.608425,-122.33658
6102,1459730635,29664658,100512,47.31745,-122.3056
4258,1459586422,[],[],47.605385,-122.32075
6854,1459730617,30897906,100146,47.740482,-122.188065
3726,1459730559,30898676,102554,47.585564,-122.19055
2600,1459730577,30940907,100210,47.553513,-122.302795
7169,1459730697,29665074,100026,47.518,-122.355156
2375,1459559328,[],[],47.486275,-122.16416
2474,1459559702,[],[],47.501614,-122.365776
3714,1459652033,[],[],47.575886,-122.40932
2693,1459562904,[],[],47.76027,-122.203156
4353,1459584908,[],[],47.599495,-122.32995
7146,1459662366,[],[],47.384823,-122.232346
4202,1459563728,[],[],47.610546,-122.32076
3430,1459556508,[],[],47.688335,-122.09259
1122,1459567108,[],[],47.681007,-122.2039
7231,1459730671,30898949,100162,47.529015,-122.03992
6967,1459563181,[],[],47.66704,-122.099785
6895,1459564607,[],[],47.615295,-122.33389
4234,1459565288,[],[],47.60413,-122.320335
2812,1459556823,[],[],47.521072,-122.37737
6015,1459730690,29665436,102619,47.466244,-122.22336
3610,1459482039,[],[],47.733906,-122.30869
4165,1459562721,[],[],47.599194,-122.32743
2369,1459557408,[],[],47.28972,-122.30937
6951,1459730658,29664697,100045,47.589546,-122.32737
2678,1459730576,30941946,100447,47.616196,-122.320816
2505,1459562848,[],[],47.761864,-122.19221
4350,1459576626,[],[],47.599194,-122.32776
7194,1459573410,[],[],47.315166,-122.325455
2760,1459730693,31061109,102574,47.658646,-122.364426
4314,1459560465,[],[],47.599197,-122.32917
4219,1459562502,[],[],47.606438,-122.32075
6936,1459558543,[],[],47.29686,-122.36094
7181,1459730676,29665139,100058,47.365234,-122.019035
2322,1459730535,30904092,100275,47.620502,-122.31261
7165,1459580388,[],[],47.38666,-122.233734
6091,1459636028,[],[],47.561077,-122.38476
7256,1459570528,[],[],47.508194,-122.37172
1160,1459660908,[],[],47.541187,-122.06099
3752,1459663128,[],[],47.480938,-122.20802
6049,1459730590,30909234,102576,47.625923,-122.334366
7247,1459525945,[],[],47.61587,-122.19361
1168,1459491239,[],[],47.70747,-122.08937
2759,1459730519,30772187,100221,47.70747,-122.32324
4362,1459559701,[],[],47.599197,-122.32933
4220,1459566629,[],[],47.607426,-122.320755
3680,1459666890,[],[],47.703163,-122.32515
6838,1459562320,[],[],47.579285,-122.19167
3314,1459559864,[],[],47.767517,-122.346085
6915,1459560268,[],[],47.645035,-122.05648
2807,1459715355,[],[],47.745457,-122.35591
7124,1459730691,30942333,100002,47.61171,-122.336395
3745,1459663988,[],[],47.78515,-122.315094
4329,1459581085,[],[],47.608685,-122.33682
4349,1459493556,[],[],47.63233,-122.31204
6103,1459730675,29665434,102619,47.463524,-122.3392
2376,1459552961,[],[],47.590176,-122.30792
7136,1459730671,29664589,100489,47.39578,-122.30045
2632,1459575787,[],[],47.719288,-122.29653
4192,1459562185,[],[],47.623486,-122.31262
7102,1459557288,[],[],47.317673,-122.30318
1174,1459562101,[],[],47.75698,-122.15283
2569,1459562860,[],[],47.4807,-122.20838
2305,1459730372,[],[],47.600025,-122.32766
2747,1459558703,[],[],47.76075,-122.199875
7065,1459730591,30942097,100264,47.646576,-122.32514
1118,1459547147,[],[],47.530655,-122.03652
4163,1459558162,[],[],47.599194,-122.3278
7093,1459730532,30910261,100249,47.62314,-122.32092
7251,1459555946,[],[],47.315113,-122.302055
2617,1459562307,[],[],47.760357,-122.20185
2796,1459730599,31061110,102574,47.606762,-122.33506
3653,1459730190,[],[],47.46934,-122.33725
2401,1459559946,[],[],47.38715,-122.30169
6065,1459730693,30909287,102576,47.521027,-122.36735
4170,1459561162,[],[],47.621433,-122.31266
6881,1459651810,[],[],47.38671,-122.244156
2752,1459562306,[],[],47.679066,-122.26361
3706,1459730635,30898753,100448,47.675003,-122.10519
7088,1459730616,30941238,100089,47.61276,-122.3415
7039,1459650469,[],[],47.52466,-122.364525
6876,1459730470,30772402,100221,47.719437,-122.31312
6923,1459559941,[],[],47.71425,-122.17904
6044,1459563467,[],[],47.701508,-122.36519
6100,1459659913,[],[],47.46399,-122.28803
6051,1459679849,[],[],47.603027,-122.33165
6942,1459561767,[],[],47.612823,-122.33357
2711,1459730632,30941741,100263,47.52298,-122.26999
2528,1459556466,[],[],47.315117,-122.300186
1100,1459561647,[],[],47.540413,-122.21284
2782,1459667232,[],[],47.71929,-122.29801
2686,1459476777,[],[],47.687702,-122.28526
7061,1459673889,[],[],47.601746,-122.33034
6957,1459730538,29664843,100005,47.51079,-122.26041
4335,1459572350,[],[],47.632084,-122.30723
7029,1459673675,[],[],47.53892,-122.29416
7116,1459730597,30942411,100002,47.62708,-122.31257
6115,1459730674,30909908,102615,47.713528,-122.34483
3508,1459531904,[],[],47.654655,-122.3121
4355,1459560447,[],[],47.61295,-122.29578
4250,1459585148,[],[],47.59919,-122.32541
6987,1459667732,[],[],47.4804,-122.2078
7037,1459730691,30942267,100219,47.58365,-122.300224
7012,1459559846,[],[],47.38137,-122.32325
2897,1459651729,[],[],47.584255,-122.29814
2769,1459527658,[],[],47.606174,-122.33742
2337,1459557161,[],[],47.758724,-122.24369
7043,1459666207,[],[],47.479736,-122.214226
4241,1459580661,[],[],47.599937,-122.33027
2789,1459730696,30909033,100101,47.57969,-122.3342
2880,1459730659,30903781,100228,47.57758,-122.29723
2438,1459730696,30903394,100132,47.655582,-122.39567
3630,1459730694,30903551,100194,47.61859,-122.352264
3729,1459730696,30898930,102554,47.57348,-122.16945
7083,1459730635,30941347,100089,47.632324,-122.36025
2556,1459655749,[],[],47.690598,-122.38063
2425,1459560185,[],[],47.472385,-122.3245
2475,1459565007,[],[],47.523308,-122.27055
7096,1459564210,[],[],47.523323,-122.27758
4132,1459558808,[],[],47.61333,-122.2825
6209,1459683287,[],[],47.592396,-122.327515
2653,1459677392,[],[],47.4698,-122.337
6894,1459558488,[],[],47.75719,-122.151436
7103,1459563086,[],[],47.579212,-122.38663
2751,1459557984,[],[],47.673035,-122.26673
2660,1459523165,[],[],47.597603,-122.32811
6996,1459563489,[],[],47.742523,-122.18741
3623,1459561340,[],[],47.660366,-122.403885
3602,1459648089,[],[],47.661377,-122.40555
6930,1459558863,[],[],47.738533,-122.17526
2615,1459709331,[],[],47.702503,-122.32741
3757,1459668252,[],[],47.523304,-122.268654
7059,1459565186,[],[],47.294857,-122.38213
7036,1459730677,30976716,100217,47.56396,-122.295494
2384,1459559841,[],[],47.7587,-122.21012
4341,1459580188,[],[],47.634075,-122.3119
4184,1459586005,[],[],47.63325,-122.312485
2344,1459555646,[],[],47.77454,-122.34239
2544,1459559148,[],[],47.368877,-122.15472
2791,1459730679,30941664,100263,47.61219,-122.340546
4382,1459582484,[],[],47.618774,-122.334305
7185,1459730693,29665637,100111,47.561398,-122.38813
6974,1459560425,[],[],47.677277,-122.20944
6106,1459582862,[],[],47.467216,-122.33911
6026,1459730679,30897441,102548,47.623814,-122.13239
6033,1459730672,30897503,102548,47.674305,-122.14299
2563,1459558180,[],[],47.69643,-122.328445
7058,1459730498,29664399,100061,47.384823,-122.2328
4371,1459554941,[],[],47.606174,-122.31033
2696,1459669349,[],[],47.72245,-122.29342
7109,1459729398,[],[],47.634884,-122.27714
2631,1459669570,[],[],47.695927,-122.33098
7178,1459637351,[],[],47.38714,-122.29945
2602,1459664453,[],[],47.47043,-122.33722
6073,1459730519,30909337,102581,47.70254,-122.36378
3617,1459662447,[],[],47.733936,-122.311554
3709,1459730599,29664380,100004,47.488567,-122.17545
2776,1459670732,[],[],47.698357,-122.335175
6219,1459730671,30909237,102576,47.523163,-122.393005
6948,1459558720,[],[],47.386696,-122.23314
3693,1459670112,[],[],47.620937,-122.35591
6908,1459560980,[],[],47.57967,-122.15936
1154,1459651926,[],[],47.644268,-122.13229
4512,1459563468,[],[],47.59919,-122.31722
7143,1459730579,29665154,100058,47.383064,-122.23654
6847,1459584185,[],[],47.678528,-122.126465
7221,1459730670,30898950,100162,47.615566,-122.1945
7225,1459730690,30898976,100162,47.564854,-122.10066
6087,1459559906,[],[],47.603832,-122.33238
4307,1459588165,[],[],47.614143,-122.32078
7255,1459564526,[],[],47.20148,-121.98535
6203,1459681629,[],[],47.774548,-122.34201
7044,1459667109,[],[],47.380157,-122.218124
6924,1459561384,[],[],47.579487,-122.15139
2480,1459478837,[],[],47.378605,-122.31318
2424,1459644907,[],[],47.578346,-122.296906
3689,1459730538,30772030,100193,47.650288,-122.34982
3673,1459657274,[],[],47.733833,-122.302376
7237,1459730599,30898885,100126,47.619225,-122.18563
2629,1459678396,[],[],47.59919,-122.31775
3702,1459730637,30898680,102552,47.58016,-122.152
3426,1459563081,[],[],47.585297,-122.14669
7203,1459565625,[],[],47.714455,-122.18043
7040,1459584787,[],[],47.469967,-122.337456
2749,1459587683,[],[],47.761612,-122.19302
4161,1459570050,[],[],47.578346,-122.29474
7245,1459575561,[],[],47.527626,-122.03661
2695,1459561646,[],[],47.68304,-122.28455
4326,1459563526,[],[],47.606167,-122.3074
2471,1459556280,[],[],47.479572,-122.15883
6855,1459564103,[],[],47.47971,-122.20927
3730,1459714878,[],[],47.47971,-122.209236
2458,1459668767,[],[],47.580498,-122.29979
3603,1459575469,[],[],47.602077,-122.33077
7137,1459581186,[],[],47.58705,-122.386314
2646,1459616228,[],[],47.4698,-122.33698
7090,1459730618,30942332,100002,47.61137,-122.33721
3696,1459730693,30772125,100254,47.73211,-122.31125
3652,1459730178,[],[],47.59207,-122.32905
2661,1459729295,[],[],47.597633,-122.32811
6971,1459556706,[],[],47.481236,-122.20727
6030,1459730659,30897510,102548,47.619083,-122.13241
2755,1459559461,[],[],47.7739,-122.34602
3668,1459562588,[],[],47.78567,-122.31496
7108,1459730570,30940838,100210,47.613274,-122.33976
6953,1459730693,29664698,100045,47.460888,-122.25437
2674,1459683929,[],[],47.6069,-122.33518
