shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
SNDR_TL_NB_shp,131,47.360130,-122.232704
SNDR_TL_NB_shp,132,47.371388,-122.232814
SNDR_TL_NB_shp,133,47.378006,-122.232879
SNDR_TL_NB_shp,134,47.381782,-122.232915
SNDR_TL_NB_shp,135,47.390188,-122.232997
SNDR_TL_NB_shp,136,47.394431,-122.233060
SNDR_TL_NB_shp,137,47.396449,-122.233278
SNDR_TL_NB_shp,138,47.400418,-122.234007
SNDR_TL_NB_shp,139,47.402168,-122.234335
SNDR_TL_NB_shp,140,47.403519,-122.234588
SNDR_TL_NB_shp,141,47.404649,-122.234784
SNDR_TL_NB_shp,142,47.406015,-122.235040
SNDR_TL_NB_shp,143,47.409744,-122.235771
SNDR_TL_NB_shp,144,47.418258,-122.237278
SNDR_TL_NB_shp,145,47.422907,-122.238102
SNDR_TL_NB_shp,146,47.438370,-122.240842
SNDR_TL_NB_shp,147,47.463861,-122.240434
SNDR_TL_NB_shp,148,47.465778,-122.241563
SNDR_TL_NB_shp,149,47.477620,-122.253694
SNDR_TL_NB_shp,150,47.483389,-122.258183
SNDR_TL_NB_shp,151,47.487072,-122.263628
SNDR_TL_NB_shp,152,47.493469,-122.268403
SNDR_TL_NB_shp,153,47.501409,-122.277928
SNDR_TL_NB_shp,154,47.507441,-122.283849
SNDR_TL_NB_shp,155,47.518851,-122.290613
SNDR_TL_NB_shp,156,47.534380,-122.298328
SNDR_TL_NB_shp,157,47.546910,-122.313027
SNDR_TL_NB_shp,158,47.555670,-122.321921
SNDR_TL_NB_shp,159,47.563063,-122.331115
SNDR_TL_NB_shp,160,47.564656,-122.331621
SNDR_TL_NB_shp,161,47.586701,-122.331918
SNDR_TL_NB_shp,162,47.593593,-122.330183
SNDR_TL_NB_shp,163,47.595887,-122.329550
SNDR_TL_NB_shp,164,47.597686,-122.329358
SNDR_TL_SBLW_shp,1,47.597562,-122.329513
SNDR_TL_SBLW_shp,2,47.595897,-122.329589
SNDR_TL_SBLW_shp,3,47.593603,-122.330221
SNDR_TL_SBLW_shp,4,47.586629,-122.332014
SNDR_TL_SBLW_shp,5,47.564636,-122.331722
SNDR_TL_SBLW_shp,6,47.563048,-122.331191
SNDR_TL_SBLW_shp,7,47.555751,-122.322123
SNDR_TL_SBLW_shp,8,47.546915,-122.313146
SNDR_TL_SBLW_shp,9,47.534445,-122.298507
SNDR_TL_SBLW_shp,10,47.518621,-122.290587
SNDR_TL_SBLW_shp,11,47.507024,-122.283625
SNDR_TL_SBLW_shp,12,47.500658,-122.277203
SNDR_TL_SBLW_shp,13,47.493526,-122.268573
SNDR_TL_SBLW_shp,14,47.486826,-122.263462
SNDR_TL_SBLW_shp,15,47.483356,-122.258252
SNDR_TL_SBLW_shp,16,47.477317,-122.253526
SNDR_TL_SBLW_shp,17,47.465743,-122.241624
SNDR_TL_SBLW_shp,18,47.463807,-122.240513
SNDR_TL_SBLW_shp,19,47.438122,-122.240988
SNDR_TL_SBLW_shp,20,47.424377,-122.238510
SNDR_TL_SBLW_shp,21,47.420772,-122.237860
SNDR_TL_SBLW_shp,22,47.410894,-122.236080
SNDR_TL_SBLW_shp,23,47.406021,-122.235137
SNDR_TL_SBLW_shp,24,47.403749,-122.234718
SNDR_TL_SBLW_shp,25,47.402161,-122.234430
SNDR_TL_SBLW_shp,26,47.400386,-122.234104
SNDR_TL_SBLW_shp,27,47.396407,-122.233383
SNDR_TL_SBLW_shp,28,47.395028,-122.233223
SNDR_TL_SBLW_shp,29,47.390212,-122.233149
SNDR_TL_SBLW_shp,30,47.382299,-122.233068
SNDR_TL_SBLW_shp,31,47.378493,-122.232979
SNDR_TL_SBLW_shp,32,47.372039,-122.232917
SNDR_TL_SBLW_shp,33,47.364131,-122.232842
SNDR_TL_SBLW_shp,34,47.356568,-122.232769
SNDR_TL_SBLW_shp,35,47.351774,-122.232723
SNDR_TL_SBLW_shp,36,47.347987,-122.232687
SNDR_TL_SBLW_shp,37,47.345510,-122.232664
SNDR_TL_SBLW_shp,38,47.342823,-122.232638
SNDR_TL_SBLW_shp,39,47.336056,-122.232573
SNDR_TL_SBLW_shp,40,47.331504,-122.232530
SNDR_TL_SBLW_shp,41,47.329643,-122.232512
SNDR_TL_SBLW_shp,42,47.327948,-122.232496
SNDR_TL_SBLW_shp,43,47.325790,-122.232475
SNDR_TL_SBLW_shp,44,47.320107,-122.232421
SNDR_TL_SBLW_shp,45,47.317363,-122.232394
SNDR_TL_SBLW_shp,46,47.313150,-122.232354
SNDR_TL_SBLW_shp,47,47.309450,-122.232319
SNDR_TL_SBLW_shp,48,47.306532,-122.232291
SNDR_TL_SBLW_shp,49,47.306414,-122.232290
SNDR_TL_SBLW_shp,50,47.305911,-122.232285
SNDR_TL_SBLW_shp,51,47.304929,-122.232233
SNDR_TL_SBLW_shp,52,47.303964,-122.232182
SNDR_TL_SBLW_shp,53,47.302993,-122.232131
SNDR_TL_SBLW_shp,54,47.301370,-122.232045
SNDR_TL_SBLW_shp,55,47.297000,-122.231814
SNDR_TL_SBLW_shp,56,47.295383,-122.231728
SNDR_TL_SBLW_shp,57,47.295075,-122.231693
SNDR_TL_SBLW_shp,58,47.293462,-122.231590
SNDR_TL_SBLW_shp,59,47.290561,-122.231437
SNDR_TL_SBLW_shp,60,47.289128,-122.231362
SNDR_TL_SBLW_shp,61,47.288137,-122.231310
SNDR_TL_SBLW_shp,62,47.287392,-122.231246
SNDR_TL_SBLW_shp,63,47.285785,-122.231158
SNDR_TL_SBLW_shp,64,47.283505,-122.231022
SNDR_TL_SBLW_shp,65,47.279998,-122.230830
SNDR_TL_SBLW_shp,66,47.276737,-122.230637
SNDR_TL_SBLW_shp,67,47.271237,-122.230339
SNDR_TL_SBLW_shp,68,47.267951,-122.230146
SNDR_TL_SBLW_shp,69,47.261270,-122.229772
SNDR_TL_SBLW_shp,70,47.256078,-122.229475
SNDR_TL_SBLW_shp,71,47.250845,-122.229192
SNDR_TL_SBLW_shp,72,47.248313,-122.229049
SNDR_TL_SBLW_shp,73,47.244221,-122.228819
SNDR_TL_SBLW_shp,74,47.241253,-122.228642
SNDR_TL_SBLW_shp,75,47.237601,-122.228454
SNDR_TL_SBLW_shp,76,47.233632,-122.228220
SNDR_TL_SBLW_shp,77,47.230602,-122.228064
SNDR_TL_SBLW_shp,78,47.229113,-122.227957
SNDR_TL_SBLW_shp,79,47.226037,-122.227807
SNDR_TL_SBLW_shp,80,47.223854,-122.227674
SNDR_TL_SBLW_shp,81,47.221965,-122.227570
SNDR_TL_SBLW_shp,82,47.220686,-122.227499
SNDR_TL_SBLW_shp,83,47.219731,-122.227458
SNDR_TL_SBLW_shp,84,47.219166,-122.227428
SNDR_TL_SBLW_shp,85,47.218399,-122.227521
SNDR_TL_SBLW_shp,86,47.217776,-122.227627
SNDR_TL_SBLW_shp,87,47.217126,-122.227849
SNDR_TL_SBLW_shp,88,47.216604,-122.228077
SNDR_TL_SBLW_shp,89,47.215749,-122.228597
SNDR_TL_SBLW_shp,90,47.215085,-122.229152
SNDR_TL_SBLW_shp,91,47.214497,-122.229725
SNDR_TL_SBLW_shp,92,47.207835,-122.237345
SNDR_TL_SBLW_shp,93,47.197210,-122.249523
SNDR_TL_SBLW_shp,94,47.194364,-122.252763
SNDR_TL_SBLW_shp,95,47.192591,-122.254773
SNDR_TL_SBLW_shp,96,47.190032,-122.257822
SNDR_TL_SBLW_shp,97,47.189505,-122.258662
SNDR_TL_SBLW_shp,98,47.189242,-122.259183
SNDR_TL_SBLW_shp,99,47.188649,-122.260516
SNDR_TL_SBLW_shp,100,47.188107,-122.262356
SNDR_TL_SBLW_shp,101,47.187925,-122.263331
SNDR_TL_SBLW_shp,102,47.187755,-122.264570
SNDR_TL_SBLW_shp,103,47.187719,-122.266182
SNDR_TL_SBLW_shp,104,47.187899,-122.268218
SNDR_TL_SBLW_shp,105,47.188450,-122.271403
SNDR_TL_SBLW_shp,106,47.189638,-122.278145
SNDR_TL_SBLW_shp,107,47.190279,-122.281819
SNDR_TL_SBLW_shp,108,47.192128,-122.292266
SNDR_TL_SBLW_shp,109,47.193646,-122.300835
SNDR_TL_SBLW_shp,110,47.194666,-122.306601
SNDR_TL_SBLW_shp,111,47.194945,-122.308078
SNDR_TL_SBLW_shp,112,47.196136,-122.314814
SNDR_TL_SBLW_shp,113,47.196935,-122.319331
SNDR_TL_SBLW_shp,114,47.198283,-122.326976
SNDR_TL_SBLW_shp,115,47.199402,-122.333304
SNDR_TL_SBLW_shp,116,47.200252,-122.338116
SNDR_TL_SBLW_shp,117,47.201002,-122.342398
SNDR_TL_SBLW_shp,118,47.201685,-122.346293
SNDR_TL_SBLW_shp,119,47.202054,-122.348242
SNDR_TL_SBLW_shp,120,47.202363,-122.349197
SNDR_TL_SBLW_shp,121,47.202847,-122.350097
SNDR_TL_SBLW_shp,122,47.208702,-122.357913
SNDR_TL_SBLW_shp,123,47.216082,-122.367752
SNDR_TL_SBLW_shp,124,47.216889,-122.368915
SNDR_TL_SBLW_shp,125,47.217351,-122.369697
SNDR_TL_SBLW_shp,126,47.219837,-122.375050
SNDR_TL_SBLW_shp,127,47.220920,-122.377420
SNDR_TL_SBLW_shp,128,47.221848,-122.379439
SNDR_TL_SBLW_shp,129,47.222243,-122.380273
SNDR_TL_SBLW_shp,130,47.222523,-122.380801
SNDR_TL_SBLW_shp,131,47.222791,-122.381192
SNDR_TL_SBLW_shp,132,47.223119,-122.381573
SNDR_TL_SBLW_shp,133,47.223653,-122.382019
SNDR_TL_SBLW_shp,134,47.224372,-122.382425
SNDR_TL_SBLW_shp,135,47.224780,-122.382618
SNDR_TL_SBLW_shp,136,47.227172,-122.383587
SNDR_TL_SBLW_shp,137,47.228029,-122.383995
SNDR_TL_SBLW_shp,138,47.228391,-122.384226
SNDR_TL_SBLW_shp,139,47.228812,-122.384653
SNDR_TL_SBLW_shp,140,47.229029,-122.384932
SNDR_TL_SBLW_shp,141,47.229219,-122.385213
SNDR_TL_SBLW_shp,142,47.229461,-122.385638
SNDR_TL_SBLW_shp,143,47.229655,-122.386134
SNDR_TL_SBLW_shp,144,47.229798,-122.386584
SNDR_TL_SBLW_shp,145,47.229935,-122.387086
SNDR_TL_SBLW_shp,146,47.230166,-122.388571
SNDR_TL_SBLW_shp,147,47.230514,-122.390581
SNDR_TL_SBLW_shp,148,47.230779,-122.391773
SNDR_TL_SBLW_shp,149,47.231067,-122.392589
SNDR_TL_SBLW_shp,150,47.231362,-122.393134
SNDR_TL_SBLW_shp,151,47.231747,-122.393754
SNDR_TL_SBLW_shp,152,47.232033,-122.394074
SNDR_TL_SBLW_shp,153,47.232545,-122.394550
SNDR_TL_SBLW_shp,154,47.233075,-122.394867
SNDR_TL_SBLW_shp,155,47.233341,-122.395011
SNDR_TL_SBLW_shp,156,47.233663,-122.395118
SNDR_TL_SBLW_shp,157,47.234467,-122.395331
SNDR_TL_SBLW_shp,158,47.236571,-122.395892
SNDR_TL_SBLW_shp,159,47.237078,-122.396043
SNDR_TL_SBLW_shp,160,47.237769,-122.396252
SNDR_TL_SBLW_shp,161,47.238136,-122.396421
SNDR_TL_SBLW_shp,162,47.238550,-122.396749
SNDR_TL_SBLW_shp,163,47.238928,-122.397169
SNDR_TL_SBLW_shp,164,47.239179,-122.397569
SNDR_TL_SBLW_shp,165,47.239445,-122.398235
SNDR_TL_SBLW_shp,166,47.239677,-122.399063
SNDR_TL_SBLW_shp,167,47.240074,-122.401428
SNDR_TL_SBLW_shp,168,47.240157,-122.401884
SNDR_TL_SBLW_shp,169,47.240488,-122.403939
SNDR_TL_SBLW_shp,170,47.240574,-122.405157
SNDR_TL_SBLW_shp,171,47.241190,-122.411597
SNDR_TL_SBLW_shp,172,47.239318,-122.429008
SNDR_TL_SBLW_shp,173,47.239318,-122.429008
SNDR_TL_SBLW_shp,174,47.238601,-122.434147
SNDR_TL_SBLW_shp,175,47.234864,-122.439466
SNDR_TL_SBLW_shp,176,47.233582,-122.443355
SNDR_TL_SBLW_shp,177,47.231946,-122.446483
SNDR_TL_SBLW_shp,178,47.231755,-122.449337
SNDR_TL_SBLW_shp,179,47.233505,-122.462663
SNDR_TL_SBLW_shp,180,47.231702,-122.472530
SNDR_TL_SBLW_shp,181,47.229824,-122.476310
SNDR_TL_SBLW_shp,182,47.224959,-122.483588
SNDR_TL_SBLW_shp,183,47.223016,-122.485649
SNDR_TL_SBLW_shp,184,47.219238,-122.486938
SNDR_TL_SBLW_shp,185,47.195239,-122.484825
SNDR_TL_SBLW_shp,186,47.191086,-122.485199
SNDR_TL_SBLW_shp,187,47.168446,-122.493142
SNDR_TL_SBLW_shp,188,47.156122,-122.495221
SNDR_TL_SBLW_shp,189,47.155073,-122.496039
SNDR_TL_SBLW_shp,190,47.153189,-122.499103
SNDR_TL_SB_shp,1,47.597562,-122.329513
SNDR_TL_SB_shp,2,47.595897,-122.329589
SNDR_TL_SB_shp,3,47.593603,-122.330221
SNDR_TL_SB_shp,4,47.586629,-122.332014
SNDR_TL_SB_shp,5,47.564636,-122.331722
SNDR_TL_SB_shp,6,47.563048,-122.331191
SNDR_TL_SB_shp,7,47.555751,-122.322123
SNDR_TL_SB_shp,8,47.546915,-122.313146
SNDR_TL_SB_shp,9,47.534445,-122.298507
SNDR_TL_SB_shp,10,47.518621,-122.290587
SNDR_TL_SB_shp,11,47.507024,-122.283625
SNDR_TL_SB_shp,12,47.500658,-122.277203
SNDR_TL_SB_shp,13,47.493526,-122.268573
SNDR_TL_SB_shp,14,47.486826,-122.263462
SNDR_TL_SB_shp,15,47.483356,-122.258252
SNDR_TL_SB_shp,16,47.477317,-122.253526
SNDR_TL_SB_shp,17,47.465743,-122.241624
SNDR_TL_SB_shp,18,47.463807,-122.240513
SNDR_TL_SB_shp,19,47.438122,-122.240988
SNDR_TL_SB_shp,20,47.424377,-122.238510
SNDR_TL_SB_shp,21,47.420772,-122.237860
SNDR_TL_SB_shp,22,47.410894,-122.236080
SNDR_TL_SB_shp,23,47.406021,-122.235137
SNDR_TL_SB_shp,24,47.403749,-122.234718
SNDR_TL_SB_shp,25,47.402161,-122.234430
SNDR_TL_SB_shp,26,47.400386,-122.234104
SNDR_TL_SB_shp,27,47.396407,-122.233383
SNDR_TL_SB_shp,28,47.395028,-122.233223
SNDR_TL_SB_shp,29,47.390212,-122.233149
SNDR_TL_SB_shp,30,47.382299,-122.233068
SNDR_TL_SB_shp,31,47.378493,-122.232979
SNDR_TL_SB_shp,32,47.372039,-122.232917
SNDR_TL_SB_shp,33,47.364131,-122.232842
SNDR_TL_SB_shp,34,47.356568,-122.232769
SNDR_TL_SB_shp,35,47.351774,-122.232723
SNDR_TL_SB_shp,36,47.347987,-122.232687
SNDR_TL_SB_shp,37,47.345510,-122.232664
SNDR_TL_SB_shp,38,47.342823,-122.232638
SNDR_TL_SB_shp,39,47.336056,-122.232573
SNDR_TL_SB_shp,40,47.331504,-122.232530
SNDR_TL_SB_shp,41,47.329643,-122.232512
SNDR_TL_SB_shp,42,47.327948,-122.232496
SNDR_TL_SB_shp,43,47.325790,-122.232475
SNDR_TL_SB_shp,44,47.320107,-122.232421
SNDR_TL_SB_shp,45,47.317363,-122.232394
SNDR_TL_SB_shp,46,47.313150,-122.232354
SNDR_TL_SB_shp,47,47.309450,-122.232319
SNDR_TL_SB_shp,48,47.306532,-122.232291
SNDR_TL_SB_shp,49,47.306414,-122.232290
SNDR_TL_SB_shp,50,47.305911,-122.232285
SNDR_TL_SB_shp,51,47.304929,-122.232233
SNDR_TL_SB_shp,52,47.303964,-122.232182
SNDR_TL_SB_shp,53,47.302993,-122.232131
SNDR_TL_SB_shp,54,47.301370,-122.232045
SNDR_TL_SB_shp,55,47.297000,-122.231814
SNDR_TL_SB_shp,56,47.295383,-122.231728
SNDR_TL_SB_shp,57,47.295075,-122.231693
SNDR_TL_SB_shp,58,47.293462,-122.231590
SNDR_TL_SB_shp,59,47.290561,-122.231437
SNDR_TL_SB_shp,60,47.289128,-122.231362
SNDR_TL_SB_shp,61,47.288137,-122.231310
SNDR_TL_SB_shp,62,47.287392,-122.231246
SNDR_TL_SB_shp,63,47.285785,-122.231158
SNDR_TL_SB_shp,64,47.283505,-122.231022
SNDR_TL_SB_shp,65,47.279998,-122.230830
SNDR_TL_SB_shp,66,47.276737,-122.230637
SNDR_TL_SB_shp,67,47.271237,-122.230339
SNDR_TL_SB_shp,68,47.267951,-122.230146
SNDR_TL_SB_shp,69,47.261270,-122.229772
SNDR_TL_SB_shp,70,47.256078,-122.229475
SNDR_TL_SB_shp,71,47.250845,-122.229192
SNDR_TL_SB_shp,72,47.248313,-122.229049
SNDR_TL_SB_shp,73,47.244221,-122.228819
SNDR_TL_SB_shp,74,47.241253,-122.228642
SNDR_TL_SB_shp,75,47.237601,-122.228454
SNDR_TL_SB_shp,76,47.233632,-122.228220
SNDR_TL_SB_shp,77,47.230602,-122.228064
SNDR_TL_SB_shp,78,47.229113,-122.227957
SNDR_TL_SB_shp,79,47.226037,-122.227807
SNDR_TL_SB_shp,80,47.223854,-122.227674
SNDR_TL_SB_shp,81,47.221965,-122.227570
SNDR_TL_SB_shp,82,47.220686,-122.227499
SNDR_TL_SB_shp,83,47.219731,-122.227458
SNDR_TL_SB_shp,84,47.219166,-122.227428
SNDR_TL_SB_shp,85,47.218399,-122.227521
SNDR_TL_SB_shp,86,47.217776,-122.227627
SNDR_TL_SB_shp,87,47.217126,-122.227849
SNDR_TL_SB_shp,88,47.216604,-122.228077
SNDR_TL_SB_shp,89,47.215749,-122.228597
SNDR_TL_SB_shp,90,47.215085,-122.229152
SNDR_TL_SB_shp,91,47.214497,-122.229725
SNDR_TL_SB_shp,92,47.207835,-122.237345
SNDR_TL_SB_shp,93,47.197210,-122.249523
SNDR_TL_SB_shp,94,47.194364,-122.252763
SNDR_TL_SB_shp,95,47.192591,-122.254773
SNDR_TL_SB_shp,96,47.190032,-122.257822
SNDR_TL_SB_shp,97,47.189505,-122.258662
SNDR_TL_SB_shp,98,47.189242,-122.259183
SNDR_TL_SB_shp,99,47.188649,-122.260516
SNDR_TL_SB_shp,100,47.188107,-122.262356
SNDR_TL_SB_shp,101,47.187925,-122.263331
SNDR_TL_SB_shp,102,47.187755,-122.264570
SNDR_TL_SB_shp,103,47.187719,-122.266182
SNDR_TL_SB_shp,104,47.187899,-122.268218
SNDR_TL_SB_shp,105,47.188450,-122.271403
SNDR_TL_SB_shp,106,47.189638,-122.278145
SNDR_TL_SB_shp,107,47.190279,-122.281819
SNDR_TL_SB_shp,108,47.192128,-122.292266
SNDR_TL_SB_shp,109,47.193646,-122.300835
SNDR_TL_SB_shp,110,47.194666,-122.306601
SNDR_TL_SB_shp,111,47.194945,-122.308078
SNDR_TL_SB_shp,112,47.196136,-122.314814
SNDR_TL_SB_shp,113,47.196935,-122.319331
SNDR_TL_SB_shp,114,47.198283,-122.326976
SNDR_TL_SB_shp,115,47.199402,-122.333304
SNDR_TL_SB_shp,116,47.200252,-122.338116
SNDR_TL_SB_shp,117,47.201002,-122.342398
SNDR_TL_SB_shp,118,47.201685,-122.346293
SNDR_TL_SB_shp,119,47.202054,-122.348242
SNDR_TL_SB_shp,120,47.202363,-122.349197
SNDR_TL_SB_shp,121,47.202847,-122.350097
SNDR_TL_SB_shp,122,47.208702,-122.357913
SNDR_TL_SB_shp,123,47.216082,-122.367752
SNDR_TL_SB_shp,124,47.216889,-122.368915
SNDR_TL_SB_shp,125,47.217351,-122.369697
SNDR_TL_SB_shp,126,47.219837,-122.375050
SNDR_TL_SB_shp,127,47.220920,-122.377420
SNDR_TL_SB_shp,128,47.221848,-122.379439
SNDR_TL_SB_shp,129,47.222243,-122.380273
SNDR_TL_SB_shp,130,47.222523,-122.380801
SNDR_TL_SB_shp,131,47.222791,-122.381192
SNDR_TL_SB_shp,132,47.223119,-122.381573
SNDR_TL_SB_shp,133,47.223653,-122.382019
SNDR_TL_SB_shp,134,47.224372,-122.382425
SNDR_TL_SB_shp,135,47.224780,-122.382618
SNDR_TL_SB_shp,136,47.227172,-122.383587
SNDR_TL_SB_shp,137,47.228029,-122.383995
SNDR_TL_SB_shp,138,47.228391,-122.384226
SNDR_TL_SB_shp,139,47.228812,-122.384653
SNDR_TL_SB_shp,140,47.229029,-122.384932
SNDR_TL_SB_shp,141,47.229219,-122.385213
SNDR_TL_SB_shp,142,47.229461,-122.385638
SNDR_TL_SB_shp,143,47.229655,-122.386134
SNDR_TL_SB_shp,144,47.229798,-122.386584
SNDR_TL_SB_shp,145,47.229935,-122.387086
SNDR_TL_SB_shp,146,47.230166,-122.388571
SNDR_TL_SB_shp,147,47.230514,-122.390581
SNDR_TL_SB_shp,148,47.230779,-122.391773
SNDR_TL_SB_shp,149,47.231067,-122.392589
SNDR_TL_SB_shp,150,47.231362,-122.393134
SNDR_TL_SB_shp,151,47.231747,-122.393754
SNDR_TL_SB_shp,152,47.232033,-122.394074
SNDR_TL_SB_shp,153,47.232545,-122.394550
SNDR_TL_SB_shp,154,47.233075,-122.394867
SNDR_TL_SB_shp,155,47.233341,-122.395011
SNDR_TL_SB_shp,156,47.233663,-122.395118
SNDR_TL_SB_shp,157,47.234467,-122.395331
SNDR_TL_SB_shp,158,47.236571,-122.395892
SNDR_TL_SB_shp,159,47.237078,-122.396043
SNDR_TL_SB_shp,160,47.237769,-122.396252
SNDR_TL_SB_shp,161,47.238136,-122.396421
SNDR_TL_SB_shp,162,47.238550,-122.396749
SNDR_TL_SB_shp,163,47.238928,-122.397169
SNDR_TL_SB_shp,164,47.239179,-122.397569
SNDR_TL_SB_shp,165,47.239445,-122.398235
SNDR_TL_SB_shp,166,47.239677,-122.399063
SNDR_TL_SB_shp,167,47.240074,-122.401428
SNDR_TL_SB_shp,168,47.240157,-122.401884
SNDR_TL_SB_shp,169,47.240488,-122.403939
SNDR_TL_SB_shp,170,47.240574,-122.405157
SNDR_TL_SB_shp,171,47.241190,-122.411597
SNDR_TL_SB_shp,172,47.239318,-122.429008
TL_NB_shp,1,47.239832,-122.428108
TL_NB_shp,2,47.239753,-122.428870
TL_NB_shp,3,47.239716,-122.429147
TL_NB_shp,4,47.239640,-122.429562
TL_NB_shp,5,47.239564,-122.430215
TL_NB_shp,6,47.239460,-122.431193
TL_NB_shp,7,47.239294,-122.432772
TL_NB_shp,8,47.239156,-122.433719
TL_NB_shp,9,47.239103,-122.434214
TL_NB_shp,10,47.239103,-122.434214
TL_NB_shp,11,47.239068,-122.434548
TL_NB_shp,12,47.239025,-122.434952
TL_NB_shp,13,47.239020,-122.435119
TL_NB_shp,14,47.239037,-122.435210
TL_NB_shp,15,47.239128,-122.435374
TL_NB_shp,16,47.239237,-122.435434
TL_NB_shp,17,47.239548,-122.435505
TL_NB_shp,18,47.243000,-122.436265
TL_NB_shp,19,47.243695,-122.436400
TL_NB_shp,20,47.244001,-122.436384
TL_NB_shp,21,47.244559,-122.436498
TL_NB_shp,22,47.244912,-122.436578
TL_NB_shp,23,47.244912,-122.436578
TL_NB_shp,24,47.245175,-122.436637
TL_NB_shp,25,47.245391,-122.436691
TL_NB_shp,26,47.245714,-122.436800
TL_NB_shp,27,47.245929,-122.436862
TL_NB_shp,28,47.246382,-122.436965
TL_NB_shp,29,47.246803,-122.437061
TL_NB_shp,30,47.246874,-122.437079
TL_NB_shp,31,47.246999,-122.437151
TL_NB_shp,32,47.247079,-122.437232
TL_NB_shp,33,47.247425,-122.437616
TL_NB_shp,34,47.247651,-122.437867
TL_NB_shp,35,47.247801,-122.438018
TL_NB_shp,36,47.247941,-122.438114
TL_NB_shp,37,47.248066,-122.438166
TL_NB_shp,38,47.248225,-122.438207
TL_NB_shp,39,47.249508,-122.438499
TL_NB_shp,40,47.249508,-122.438499
TL_NB_shp,41,47.252547,-122.439189
TL_NB_shp,42,47.255487,-122.439836
TL_NB_shp,43,47.256203,-122.439999
TL_SB_shp,1,47.256190,-122.439996
TL_SB_shp,2,47.255522,-122.439844
TL_SB_shp,3,47.255070,-122.439815
TL_SB_shp,4,47.254392,-122.439662
TL_SB_shp,5,47.251796,-122.439076
TL_SB_shp,6,47.250436,-122.438775
TL_SB_shp,7,47.250248,-122.438760
TL_SB_shp,8,47.250120,-122.438745
TL_SB_shp,9,47.249495,-122.438605
TL_SB_shp,10,47.249483,-122.438602
TL_SB_shp,11,47.249075,-122.438507
TL_SB_shp,12,47.248939,-122.438462
TL_SB_shp,13,47.248802,-122.438408
TL_SB_shp,14,47.248619,-122.438354
TL_SB_shp,15,47.248405,-122.438305
TL_SB_shp,16,47.248089,-122.438233
TL_SB_shp,17,47.247937,-122.438176
TL_SB_shp,18,47.247813,-122.438096
TL_SB_shp,19,47.247668,-122.437956
TL_SB_shp,20,47.247420,-122.437680
TL_SB_shp,21,47.247122,-122.437350
TL_SB_shp,22,47.246919,-122.437158
TL_SB_shp,23,47.246861,-122.437133
TL_SB_shp,24,47.246669,-122.437088
TL_SB_shp,25,47.245111,-122.436734
TL_SB_shp,26,47.244859,-122.436677
TL_SB_shp,27,47.244869,-122.436679
TL_SB_shp,28,47.243695,-122.436400
TL_SB_shp,29,47.243526,-122.436362
TL_SB_shp,30,47.243154,-122.436280
TL_SB_shp,31,47.242911,-122.436258
TL_SB_shp,32,47.240560,-122.435735
TL_SB_shp,33,47.239502,-122.435495
TL_SB_shp,34,47.239281,-122.435445
TL_SB_shp,35,47.239195,-122.435419
TL_SB_shp,36,47.239098,-122.435339
TL_SB_shp,37,47.239044,-122.435233
TL_SB_shp,38,47.239019,-122.435113
TL_SB_shp,39,47.239025,-122.434952
TL_SB_shp,40,47.239104,-122.434211
TL_SB_shp,41,47.239106,-122.434186
TL_SB_shp,42,47.239398,-122.431784
TL_SB_shp,43,47.239496,-122.430854
TL_SB_shp,44,47.239589,-122.429978
TL_SB_shp,45,47.239629,-122.429631
TL_SB_shp,46,47.239698,-122.429249
TL_SB_shp,47,47.239791,-122.428502
TL_SB_shp,48,47.239831,-122.428116
